Start Date,End Date,Store Name,Store ID,Business ID,Merchant Supplied ID,Gross Sales,Total Orders Including Cancelled Orders,Total Delivered or Picked Up Orders,AOV,Total Commission,Total Promotion Fees | (for historical reference only),Total Promotion Sales | (for historical reference only),Total Ad Fees | (for historical reference only),Total Ad Sales | (for historical reference only),Currency
2026-02-01,2026-02-28,Italian Dessert Spot,1588326,348900,NULL,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,"Italian Panini Bar (New York, NY)",1421484,356172,NULL,43.36,2,2,21.68,10.40,10.66,43.36,0.00,0.00,USD
2026-02-01,2026-02-28,Italian Pasta Joint,34250643,434823,34250643,665.59,15,15,44.37,112.32,104.00,662.60,0.00,0.00,USD
2026-02-01,2026-02-28,Italian Pasta Lounge,33899529,308117,33899529,26.58,1,1,26.58,4.25,5.32,26.58,6.98,26.58,USD
2026-02-01,2026-02-28,Italian Pasta Lounge,37994857,308117,37994857,148.38,5,5,29.68,25.77,19.60,104.40,9.80,27.99,USD
2026-02-01,2026-02-28,Italian Pasta Lounge,37375983,308117,37375983,51.98,1,1,51.98,8.80,8.00,51.98,0.00,0.00,USD
2026-02-01,2026-02-28,Italian Pasta Lounge (119 Park Ave),35449419,308117,35449419,75.14,2,2,37.57,12.80,11.16,75.14,20.21,75.14,USD
2026-02-01,2026-02-28,Italian Pasta Lounge (4115 Concord Blvd Suite 70),32961985,308117,32961985,1194.78,43,43,27.79,201.91,192.36,1194.78,0.00,0.00,USD
2026-02-01,2026-02-28,Italian Pasta Lounge (493 Old Hickory Blvd),32961981,308117,32961981,1035.15,32,32,32.35,175.12,186.48,1014.16,125.27,510.61,USD
2026-02-01,2026-02-28,Italian Pasta Lounge (Loudon Rd),22997790,308117,22997790,21.99,1,1,21.99,5.28,4.40,21.99,0.00,0.00,USD
2026-02-01,2026-02-28,Italiano Mac's (15198 E 13 Mile Rd),25832485,11225477,25832485,227.99,8,8,28.50,57.48,44.31,227.99,9.00,75.82,USD
2026-02-01,2026-02-28,Jack's Cheesesteaks (228 George St),37566147,392024,37566147,87.19,3,3,29.06,14.04,19.94,87.19,0.00,0.00,USD
2026-02-01,2026-02-28,Jacks Cheesesteaks,33951481,392024,33951481,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Jacks Cheesesteaks (382 8th Ave),32863859,392024,32863859,79.00,3,3,26.33,12.64,18.77,79.00,0.00,0.00,USD
2026-02-01,2026-02-28,Jamaica Breakfast Bar (Jamaica Ave),844991,377077,NULL,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Japan's Bento Box,35652838,922021,35652838,395.42,11,11,35.95,63.19,77.08,395.42,24.00,308.99,USD
2026-02-01,2026-02-28,Japanese Teriyaki House (33757 Woodward Ave),24387335,215182,24387335,147.56,5,5,29.51,37.92,21.48,110.10,0.00,0.00,USD
2026-02-01,2026-02-28,Jay's Breakfast Bar,33948533,373701,33948533,427.84,19,19,22.52,69.82,96.52,414.56,94.50,319.48,USD
2026-02-01,2026-02-28,Jay's Breakfast Bar,38216727,373701,38216727,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Jay's Breakfast Bar (Washington Blvd),839909,373701,NULL,213.88,10,9,21.39,44.28,45.76,200.20,0.00,0.00,USD
2026-02-01,2026-02-28,Jay's breakfast bar,33948529,373701,33948529,88.13,4,4,22.03,14.48,19.71,88.13,36.86,88.13,USD
2026-02-01,2026-02-28,Jen's Burger Blaze,35639371,14711391,35639371,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Jen's Burger Blaze,36034113,11225481,36034113,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Jen's Burger Blaze (18300 Vanowen Street Suite 3),31313819,11225481,31313819,124.50,5,5,24.90,32.61,18.78,79.03,33.44,100.72,USD
2026-02-01,2026-02-28,Jen's Burger Blaze (2560 West Chester Pike),24920642,11225481,24920642,83.92,2,2,41.96,21.56,14.02,83.92,6.39,58.74,USD
2026-02-01,2026-02-28,Jewel's Breakfast Joint,35853343,11135126,35853343,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Jewel's Breakfast Joint (937 1st Avenue),23549395,11135126,23549395,88.32,6,6,14.72,22.43,17.55,79.93,0.00,0.00,USD
2026-02-01,2026-02-28,Jim's House of Hoagies (1 Kedron Ave Unit 4),24387623,11217007,24387623,75.43,3,3,25.14,18.10,18.06,75.43,0.00,0.00,USD
2026-02-01,2026-02-28,Jim's House of Hoagies (1715 Sicklerville Rd),25092329,11217007,25092329,164.08,5,5,32.82,40.00,35.66,164.08,8.95,26.68,USD
2026-02-01,2026-02-28,Joe's Chicken and Waffles,1008261,449652,NULL,1444.59,53,52,27.26,365.43,260.13,1303.22,21.00,190.64,USD
2026-02-01,2026-02-28,John's Pizza Den,35856397,871701,35856397,229.40,10,10,22.94,37.49,37.48,211.21,0.00,0.00,USD
2026-02-01,2026-02-28,John's Pizza Den,35637482,871701,35637482,36.98,1,1,36.98,6.00,7.99,36.98,11.11,36.98,USD
2026-02-01,2026-02-28,John's Pizza Den,35871797,871701,35871797,370.62,13,13,28.51,55.48,67.01,345.34,107.70,328.16,USD
2026-02-01,2026-02-28,John's Pizza Den,35449925,871701,35449925,111.91,4,4,27.98,18.91,20.36,91.92,0.00,0.00,USD
2026-02-01,2026-02-28,Jolie's Mediterranean Kitchen,35746485,11462163,35746485,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Jolie's Mediterranean Kitchen (1338 Polk St),34346511,11462163,34346511,1051.38,24,24,43.81,179.97,158.77,1037.39,93.91,419.74,USD
2026-02-01,2026-02-28,Jose's Burrito Bar,768836,349338,NULL,161.87,8,8,20.23,40.35,33.29,145.88,12.72,42.97,USD
2026-02-01,2026-02-28,Jr's Philly Cheesesteaks,33950667,349044,33950667,57.34,3,3,19.11,9.31,13.77,57.34,0.00,0.00,USD
2026-02-01,2026-02-28,Jr's Philly Cheesesteaks (Hillside Ave),23134821,349044,23134821,868.67,51,51,17.03,201.06,206.04,732.97,113.45,332.19,USD
2026-02-01,2026-02-28,Jr's Philly Cheesesteaks (Queens Plaza),23038686,349044,23038686,201.80,6,6,33.63,49.32,41.36,201.80,43.07,175.83,USD
2026-02-01,2026-02-28,Julia's Juice Shack,1552928,667817,NULL,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Julia's Juice Shack (265 Bedford Ave),1834934,667817,NULL,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Julia's Juice Shack (Sullivan St),23280263,667817,23280263,29.35,1,1,29.35,7.04,6.86,29.35,0.00,0.00,USD
2026-02-01,2026-02-28,K's Slice of Cake (18300 Vanowen Street Suite 3),31671965,11225483,NULL,505.42,27,27,18.72,129.22,90.43,393.58,70.52,237.69,USD
2026-02-01,2026-02-28,K's Slice of Cake (26801 Hillside Ave),24931355,11225483,24931355,38.84,2,2,19.42,10.04,6.36,26.86,3.00,26.86,USD
2026-02-01,2026-02-28,Kelly's Pancake Bar (Queens Plaza),849210,377542,NULL,435.02,15,15,29.00,97.68,53.35,253.89,32.46,141.47,USD
2026-02-01,2026-02-28,Kevins Cheesesteaks,34345601,411937,34345601,133.90,5,5,26.78,21.63,29.71,124.91,12.11,27.98,USD
2026-02-01,2026-02-28,Kung Fu Chinese Kitchen (W Greenway Rd),23085637,987291,23085637,1745.73,70,69,24.94,447.76,304.92,1663.12,23.77,165.30,USD
2026-02-01,2026-02-28,Kung Fu Fried Rice (4957 Winters Chapel Rd Suite B),25079045,11217012,25079045,588.07,19,19,30.95,158.23,73.54,452.08,6.00,42.37,USD
2026-02-01,2026-02-28,La Puebla Quesadilla,33896877,11225484,33896877,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,La Puebla Quesadilla (1424 Lexington Ave),31635709,11225484,31635709,156.65,8,8,19.58,38.30,35.91,144.77,0.00,0.00,USD
2026-02-01,2026-02-28,Lee's Coffee & Tea (600 Washington Ave),24387649,909358,24387649,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Leon's Legendary Pizza,35450093,11225487,35450093,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Leon's Legendary Pizza (137 S Las Posas Rd #153),24800337,11225487,24800337,26.08,1,1,26.08,6.26,6.21,26.08,0.00,0.00,USD
2026-02-01,2026-02-28,Leon's Legendary Pizza (1595 Seminole Blvd),31313829,11225487,31313829,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Leon's Legendary Pizza (3349 Mission St),34343685,11225487,34343685,430.79,15,15,28.72,72.29,82.14,376.84,86.66,283.84,USD
2026-02-01,2026-02-28,Lettuce N Greens (257 Water Street),31313605,917370,31313605,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Linh's Chinese Restaurant (2711 La Frontera Blvd #260),24872469,833879,24872469,102.41,3,3,34.14,25.56,20.17,102.41,6.00,59.96,USD
2026-02-01,2026-02-28,Linh's Chinese Restaurant (W Greenway Rd),23085566,833879,23085566,763.74,26,26,29.37,192.58,135.99,737.16,21.00,185.53,USD
2026-02-01,2026-02-28,Little Italy's Calzones (12121 W Linebaugh Ave),26152910,581529,26152910,107.09,1,1,107.09,30.03,7.99,107.09,0.00,0.00,USD
2026-02-01,2026-02-28,Little Italy's Calzones (1368 N Arizona Ave),32946727,581529,32946727,1363.95,42,42,32.48,231.39,246.38,1308.22,204.27,706.15,USD
2026-02-01,2026-02-28,Little Italy's Calzones (415 E Windmill Lane),27741910,581529,27741910,215.03,7,7,30.72,53.68,42.07,202.74,0.00,0.00,USD
2026-02-01,2026-02-28,Little Italy's Calzones (Virtual Brand)(2624 Pico Blvd),1534047,581529,NULL,166.33,5,5,33.27,42.93,26.23,131.85,3.00,34.48,USD
2026-02-01,2026-02-28,Livia's Mediterranean Table (1849 N Scottsdale Rd),24506648,11393018,24506648,379.29,13,12,29.18,91.66,77.23,370.91,31.29,117.80,USD
2026-02-01,2026-02-28,Local Breakfast Spot,35635001,717252,35635001,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Local Breakfast Spot,36256107,717252,36256107,32.84,1,1,32.84,1.61,6.99,32.84,0.00,0.00,USD
2026-02-01,2026-02-28,Local Breakfast Spot (11925 S Inglewood Ave),32863759,717252,32863759,378.26,14,14,27.02,62.18,69.58,378.26,9.00,51.77,USD
2026-02-01,2026-02-28,Local Breakfast Spot (2126 E Apache Blvd),32863757,717252,32863757,13.96,1,1,13.96,2.79,0.00,0.00,3.00,13.96,USD
2026-02-01,2026-02-28,Local Breakfast Spot (755 9th Ave),1518316,717252,NULL,287.96,17,17,16.94,74.08,55.90,248.15,15.00,66.41,USD
2026-02-01,2026-02-28,Local Pizza Boy,38058995,885285,38058995,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Local Pizza Boy (1116 Polk St),32863767,885285,32863767,104.96,2,2,52.48,18.00,16.98,104.96,0.00,0.00,USD
2026-02-01,2026-02-28,Local Vegetarian Cafe (1219 1st Avenue),36018567,11217013,36018567,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Local's Breakfast Snob,38214235,706839,38214235,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Local's Breakfast Snob,33948833,706839,33948833,669.15,19,19,35.22,104.83,115.74,669.15,139.26,576.97,USD
2026-02-01,2026-02-28,Local's Breakfast Snob,33948835,706839,33948835,39.14,2,2,19.57,7.24,3.93,19.57,0.00,0.00,USD
2026-02-01,2026-02-28,"Locals Breakfast Snob (Armonk, NY)",1091378,706839,NULL,392.42,10,10,39.24,104.38,52.36,368.46,12.00,216.65,USD
2026-02-01,2026-02-28,Lola's Smoothie Mix,32947199,994329,32947199,69.92,3,3,23.31,11.04,17.67,69.92,0.00,0.00,USD
2026-02-01,2026-02-28,Lola's Smoothie Mix (Hillside Ave),23134804,994329,23134804,671.15,39,39,17.21,153.96,161.74,586.29,56.89,191.87,USD
2026-02-01,2026-02-28,Lola's Smoothie Mix (Metropolitan Ave),31671943,994329,31671943,148.20,9,9,16.47,37.44,17.31,72.70,17.10,61.51,USD
2026-02-01,2026-02-28,Louie's Cheesesteaks,35853264,350312,35853264,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Louie's Cheesesteaks,33951119,350312,33951119,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Luca's Chicken Wings (330 W Broadway),2291226,888356,NULL,45.25,1,0,45.25,11.78,6.99,45.25,0.00,0.00,USD
2026-02-01,2026-02-28,Luca's Philly Cheesesteak,33971851,903334,33971851,48.95,1,1,48.95,8.39,7.99,48.95,0.00,0.00,USD
2026-02-01,2026-02-28,Luca's Philly Cheesesteak (315 Walter E Foran Blvd Ste 314),23549180,903334,23549180,378.68,16,16,23.67,98.36,64.69,289.04,0.00,0.00,USD
2026-02-01,2026-02-28,Luca's Philly Cheesesteak (Metropolitan Ave),31561737,903334,31561737,51.05,2,1,25.53,13.89,5.75,23.78,0.00,0.00,USD
2026-02-01,2026-02-28,Lucy's Pancake Bar (353 W 125th St),1591151,369911,NULL,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Lucy's Pancake Bar (5993 Broadway),24556140,369911,24556140,197.64,9,9,21.96,49.31,41.21,187.16,9.00,69.17,USD
2026-02-01,2026-02-28,Luigi's Pasta Ristorante,33948861,349193,33948861,264.30,7,7,37.76,46.37,28.24,233.52,11.72,48.92,USD
2026-02-01,2026-02-28,Luigi's Pasta Ristorante,32863674,349193,32863674,284.00,10,9,28.40,47.60,53.96,246.93,9.00,77.63,USD
2026-02-01,2026-02-28,Luigi's Pasta Ristorante,34250513,349193,34250513,1197.32,26,25,46.05,211.13,152.96,1143.35,66.87,545.69,USD
2026-02-01,2026-02-28,Luigi's Pasta Ristorante,33948863,349193,33948863,117.51,5,4,23.50,18.56,29.72,117.51,7.62,34.98,USD
2026-02-01,2026-02-28,Luke's Breakfast Club,37412641,348863,37412641,214.98,7,7,30.71,30.68,68.50,214.98,3.00,43.15,USD
2026-02-01,2026-02-28,Luke's Breakfast Club,34250381,348863,34250381,129.72,5,5,25.94,21.37,26.87,116.04,11.06,55.42,USD
2026-02-01,2026-02-28,Luke's Breakfast Club (766 Grand St),38213641,348863,38213641,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Luke's Breakfast Club (7701 Garrison Road),24227611,348863,24227611,869.45,42,42,20.70,215.57,188.63,848.40,93.10,317.43,USD
2026-02-01,2026-02-28,Luke's Breakfast Club (7825 EASTERN AVE),33895231,348863,33895231,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Luke's Breakfast Club (Caton Ave),31547931,348863,31547931,115.76,6,6,19.29,31.79,11.73,48.74,6.00,48.74,USD
2026-02-01,2026-02-28,Luke's Breakfast Wraps (769 9th Ave #1),24556171,859176,24556171,146.16,7,7,20.88,35.46,33.90,146.16,6.00,49.36,USD
2026-02-01,2026-02-28,Luke's Breakfast Wraps (93 Avenue A),37532867,859176,37532867,13.99,1,1,13.99,2.80,0.00,0.00,0.00,0.00,USD
2026-02-01,2026-02-28,Luna's Loaded Fries (226 1/2 Newark Ave),24899869,11225492,24899869,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Luna's Loaded Fries (4352 E Speedway Blvd),27682605,11225492,27682605,514.69,27,26,19.06,131.06,98.50,430.07,37.80,202.18,USD
2026-02-01,2026-02-28,Mac's Cheese Factory,34347679,11225494,34347679,178.17,6,6,29.70,27.72,45.50,178.17,0.00,0.00,USD
2026-02-01,2026-02-28,Mama's Buffalo Wings,1580759,648298,NULL,306.70,10,10,30.67,77.33,56.85,272.73,3.00,26.97,USD
2026-02-01,2026-02-28,Mama's Buffalo Wings (E 8th St),23367545,648298,23367545,509.96,16,16,31.87,130.59,88.55,446.85,15.00,186.01,USD
2026-02-01,2026-02-28,Manhattan Salad Bar (265 Bedford Ave),1834903,282204,NULL,91.11,2,2,45.56,25.53,6.99,69.93,0.00,0.00,USD
2026-02-01,2026-02-28,Maria's Burrito Bar,33951815,14225241,33951815,105.98,6,6,17.66,17.39,25.00,105.98,0.00,0.00,USD
2026-02-01,2026-02-28,Maria's Italian Meatballs (1st Ave),834794,370904,NULL,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Mario's Italian Ristorante,1743858,430423,NULL,340.56,6,6,56.76,91.91,39.11,273.38,3.00,67.18,USD
2026-02-01,2026-02-28,Martha's Breakfast Sandwiches (Lee Hwy),23268680,841684,23268680,376.97,17,17,22.17,91.75,86.99,368.59,60.77,225.10,USD
2026-02-01,2026-02-28,Martha's Fried Chicken (493 Old Hickory Blvd),33886083,692210,33886083,241.16,9,9,26.80,41.65,38.92,185.92,35.08,102.06,USD
2026-02-01,2026-02-28,Martha's Mariscos Bar (Washington Blvd),2423511,921987,NULL,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Martha's Pancake Bar,35639462,14711407,35639462,40.85,2,2,20.43,6.60,9.82,40.85,0.00,0.00,USD
2026-02-01,2026-02-28,Marty's Wraps Shack,39162345,994328,39162345,59.95,2,2,29.98,10.39,8.99,39.96,0.00,0.00,USD
2026-02-01,2026-02-28,Marty's Wraps Shack,33948929,994328,33948929,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Marty's Wraps Shack,37413054,994328,37413054,39.98,1,1,39.98,6.80,6.99,39.98,0.00,0.00,USD
2026-02-01,2026-02-28,Marty's Wraps Shack,33948931,994328,33948931,308.44,7,7,44.06,56.75,30.65,290.26,37.20,107.00,USD
2026-02-01,2026-02-28,Marty's Wraps Shack (4315 Bryan Street),35450375,994328,35450375,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Marty's Wraps Shack (433 W 34th st),23549667,994328,23549667,59.97,3,3,19.99,14.40,12.99,59.97,3.00,19.99,USD
2026-02-01,2026-02-28,Marty's Wraps Shack (459 Main St),23549737,994328,23549737,110.80,5,5,22.16,27.67,22.46,92.42,6.00,38.86,USD
2026-02-01,2026-02-28,Marty's Wraps Shack (5993 Broadway),24556142,994328,24556142,179.01,10,10,17.90,40.93,49.49,166.42,18.00,118.87,USD
2026-02-01,2026-02-28,Mary's Bagel Bar,978430,434407,NULL,26.96,2,2,13.48,7.15,4.14,20.97,0.00,0.00,USD
2026-02-01,2026-02-28,Mary's Breakfast Burritos (6 W Court St),1478821,643448,NULL,73.44,3,3,24.48,19.02,10.00,48.96,0.00,0.00,USD
2026-02-01,2026-02-28,"Mary's Breakfast Burritos (New York, NY)",1355159,643448,NULL,41.97,2,2,20.99,10.43,9.18,41.97,0.00,0.00,USD
2026-02-01,2026-02-28,Mary's Chicken Sandwiches,34249079,736745,34249079,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Mary's Chicken Sandwiches,36033683,736745,36033683,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Mary's Chicken Sandwiches,34348661,736745,34348661,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Mary's Chicken Sandwiches,40824475,736745,40824475,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Mary's Chicken Sandwiches,39042633,736745,39042633,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,"Mary's Chicken Sandwiches (116 Thomas S Boyland St, Brooklyn, NY 11233)",34249077,736745,34249077,45.55,2,2,22.78,7.29,11.09,45.55,0.00,0.00,USD
2026-02-01,2026-02-28,Mary's Chicken Sandwiches (1824 2nd Ave),33974255,736745,33974255,102.08,4,4,25.52,16.52,23.46,102.08,0.00,0.00,USD
2026-02-01,2026-02-28,Mary's Chicken Sandwiches (257 Gold St),32863869,736745,32863869,294.39,12,12,24.53,48.66,61.93,273.41,20.84,124.49,USD
2026-02-01,2026-02-28,Mary's Chicken Sandwiches (265 Bedford Ave),32863867,736745,32863867,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Mary's Chicken Sandwiches (Chestnut St),32863865,736745,32863865,165.16,3,3,55.05,29.00,23.14,165.16,10.45,49.85,USD
2026-02-01,2026-02-28,Mary's Omelette Bar,37376175,419366,37376175,55.94,2,2,27.97,9.58,8.00,55.94,0.00,0.00,USD
2026-02-01,2026-02-28,Mary's Omelette Bar (300),1533181,419366,NULL,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Mary's Omelette Bar (330 W Broadway),2291104,419366,NULL,25.27,2,2,12.64,6.44,3.79,25.27,0.00,0.00,USD
2026-02-01,2026-02-28,Mary's Pancake House (3001 S Bristol St),24438074,340684,24438074,273.23,8,8,34.15,69.33,50.06,273.23,63.79,247.35,USD
2026-02-01,2026-02-28,Mary's Salad Co (839 W University Dr),32948183,692267,32948183,125.85,6,6,20.98,19.29,35.29,125.85,0.00,0.00,USD
2026-02-01,2026-02-28,Mason's Burger Bar,33898631,370903,33898631,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Master Yamamoto Ramen Bar (E Bell Rd),23087583,350307,23087583,3344.34,118,118,28.34,834.40,636.51,3147.81,97.70,715.50,USD
2026-02-01,2026-02-28,Mean Salad Bar,35450631,14656767,35450631,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Mean Salad Bar,35464311,14656767,35464311,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Mediterranean Salad Chop,39899333,11072950,39899333,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Mediterranean Salad Chop (197 Havemeyer St.),24257608,11072950,24257608,330.74,12,12,27.56,85.80,56.57,330.74,25.87,160.11,USD
2026-02-01,2026-02-28,Mexican Omelette Bar,976318,433153,NULL,147.40,3,3,49.13,27.06,5.00,21.49,0.00,0.00,USD
2026-02-01,2026-02-28,Mexicana Breakfast Lab (3001 N Hayden Rd),27741830,11068605,27741830,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Mexiq Tacos,33886191,14208715,33886191,32.95,2,2,16.48,6.59,0.00,0.00,12.38,32.95,USD
2026-02-01,2026-02-28,Mia's Breakfast Bar,1008526,450236,NULL,57.31,4,4,14.33,13.10,9.00,39.13,0.00,0.00,USD
2026-02-01,2026-02-28,Mia's Quesadillas (296 3rd Ave),32973053,882517,32973053,291.65,11,11,26.51,42.97,72.07,291.65,53.09,152.46,USD
2026-02-01,2026-02-28,Mia's Quesadillas (Queens Plaza N),2359023,882517,NULL,297.29,11,11,27.03,72.93,56.09,277.01,40.84,165.78,USD
2026-02-01,2026-02-28,Middle East Wraps - 750 East Main St,24703825,871674,24703825,559.50,13,13,43.04,143.71,91.26,559.50,15.00,186.78,USD
2026-02-01,2026-02-28,Midtown Quesadillas Snob,1767282,801989,NULL,26.47,2,2,13.24,7.37,2.89,12.69,0.00,0.00,USD
2026-02-01,2026-02-28,Mighty Grilled Cheese,33898595,948635,33898595,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,Mighty Grilled Cheese (1760 3rd Ave),23367132,948635,23367132,318.54,15,15,21.24,79.40,60.81,256.37,0.00,0.00,USD
2026-02-01,2026-02-28,Mighty Grilled Cheese (6600 W Sylvania Ave),27834141,948635,27834141,193.79,7,7,27.68,48.06,39.54,176.92,0.00,0.00,USD
2026-02-01,2026-02-28,Milkshake And Dessert Bar (Hillcrest Ave),2428480,705464,NULL,123.92,6,6,20.65,32.53,18.47,77.45,0.00,0.00,USD
2026-02-01,2026-02-28,Muf's Muffin Shop (Hillside Ave),23134903,1008100,23134903,1295.83,78,78,16.61,308.17,280.43,1049.26,18.00,139.29,USD
2026-02-01,2026-02-28,NY Boba Bae (501 Broadway St),32973995,12964955,32973995,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,NY Breakfast Spot,36017463,668068,36017463,79.45,4,4,19.86,12.91,11.98,56.00,0.00,0.00,USD
2026-02-01,2026-02-28,"NY Breakfast Spot (Virtual Brand)(New York, NY)",1245783,668068,NULL,1074.67,59,59,18.21,267.70,168.50,736.56,17.04,52.07,USD
2026-02-01,2026-02-28,"NY Burger Spot (Jamaica, NY)",1209803,222504,NULL,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,NY Dessert Bar (34-02 30th St),23556864,349588,23556864,421.43,23,22,18.32,105.08,73.97,281.75,15.33,65.80,USD
2026-02-01,2026-02-28,NY Dessert Bar (9th Ave),23007130,349588,23007130,101.57,7,6,14.51,27.73,11.10,45.64,18.68,32.56,USD
2026-02-01,2026-02-28,NY Smoothie Joint,33964063,752005,33964063,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,NY Smoothie Joint,35638047,752005,35638047,15.98,1,0,15.98,2.72,3.39,15.98,0.00,0.00,USD
2026-02-01,2026-02-28,NY Smoothie Joint,34250615,752005,34250615,173.68,6,6,28.95,29.14,32.95,157.71,0.00,0.00,USD
2026-02-01,2026-02-28,NY Smoothie Joint,35117591,752005,35117591,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,NULL
2026-02-01,2026-02-28,NY Smoothie Joint (1741 1st Avenue),23907051,752005,23907051,25.18,2,2,12.59,7.56,0.00,0.00,0.00,0.00,USD
2026-02-01,2026-02-28,Nakamura Ramen House (1401 E Arapaho Rd #F),32973693,232306,32973693,603.48,21,21,28.74,99.88,123.85,588.79,91.02,347.53,USD
2026-02-01,2026-02-28,Nakamura Ramen House (2575 North Hollywood Way #107),23557166,232306,23557166,92.83,2,2,46.42,25.45,8.99,92.83,0.00,0.00,USD
2026-02-01,2026-02-28,Nakamura Ramen House (W Greenway Rd),23085594,232306,23085594,2100.16,66,64,31.82,516.48,388.61,2056.80,79.16,711.91,USD
2026-02-01,2026-02-28,Nakamura Ramen House (W Indian School Rd),23085722,232306,23085722,4123.08,141,141,29.24,1048.50,744.01,3725.91,223.18,1912.30,USD
2026-02-01,2026-02-28,Nakamura Ramen House (W Peoria Ave),23085638,232306,23085638,2103.03,78,77,26.96,538.27,382.94,2051.97,49.80,416.82,USD
2026-02-01,2026-02-28,Nancy's Desserts (555 CA-17),24974708,11225500,24974708,1265.47,64,63,19.77,307.16,288.82,1033.64,97.71,683.17,USD
2026-02-01,2026-02-28,Nancy's Grilled Cheese,1619022,283709,NULL,383.56,23,23,16.68,98.96,70.47,313.00,66.50,205.48,USD
