"week_start_date","grubhub_store_id","store_number","store_name","street_address","city","state","postal_code","total_orders","subtotal_sales","self_delivery_charge","merchant_fees","sales_tax","tip","merchant_total","commission","delivery_commission","gh_plus_commission","order_processing_fee","withheld_sales_tax","merchant_funded_promotion_and_loyalty","merchant_net_total"
"2026-02-23","1946629",,"Village Breakfast Snob","59 4th Ave ","New York","NY","10003","3","96.88","0.00","0.00","8.60","0.00","105.48","-14.54","-9.69","0.00","-4.11","0.00","0.00","77.14"
"2026-02-09","3325823","30th St","Bagel Dynasty","34-02 30th St  ","Astoria","NY","11106","2","26.04","0.00","0.00","1.04","0.00","27.08","-3.90","-2.61","0.00","-1.43","0.00","0.00","19.14"
"2026-02-16","3310236","Queens Plaza S","The Pasta Story","25-02 Queens Plaza S  ","Queens","NY","11101","1","19.78","0.00","0.00","0.79","0.00","20.57","-2.97","-1.98","0.00","-0.93","0.00","0.00","14.69"
"2026-02-09","3310349","3rd Ave","Frank's French Toast","1760 3rd Ave  ","New York","NY","10029","1","24.93","0.00","0.00","1.86","0.00","26.79","-3.74","-2.49","0.00","-1.00","0.00","-4.00","15.56"
"2026-01-26","3312441","1st Avenue","Muf's Muffin Shop","937 1st Ave.  ","New York","NY","10022","1","42.42","0.00","0.00","3.77","0.00","46.19","-6.36","-4.24","0.00","-1.71","0.00","0.00","33.88"
"2026-02-23","2900807",,"The Omelette Farm (1st Avenue)","1741 1st Avenue  ","New York","NY","10128","6","126.17","0.00","0.00","9.43","0.00","135.60","-18.18","-12.61","0.00","-5.33","0.00","-20.00","79.48"
"2026-02-23","9819600","854 N Broadway","Finger Lickin Fried Chicken","854 N Broadway  ","White Plains","NY","10603","2","62.23","0.00","0.00","5.21","0.00","67.44","-9.34","-6.23","0.00","-2.66","0.00","0.00","49.21"
"2026-02-09","6345464","The Slice Pizzeria - 7121 West US Highway 90","Roman's Pizza Oven","7121 W US Hwy 90  ","San Antonio","TX","78227","1","24.19","0.00","0.00","2.00","0.00","26.19","-3.63","-2.42","0.00","-1.10","0.00","0.00","19.04"
"2026-01-26","8569904",,"The Breakfast Dash","1561 St Nicholas Ave  ","New York","NY","10040","1","9.97","0.00","0.00","0.89","0.00","10.86","-4.04","-2.70","0.00","-1.20","0.00","0.00","2.92"
"2026-02-23","2794277",,"French Omelette Bar","1760 3rd Ave  ","New York","NY","10029","2","38.55","0.00","0.00","3.42","0.00","41.97","-5.78","-3.85","0.00","-1.88","0.00","0.00","30.46"
"2026-02-23","11002248","Morris Park Avenue","Bart's Breakfast Sandwiches","682 Morris Park Ave  ","Bronx","NY","10462","1","29.35","0.00","0.00","1.01","0.00","30.36","-4.40","-2.94","0.00","-1.10","0.00","-4.00","17.92"
"2026-02-23","2886102",,"Bubble Tea Garden","501 Broadway  ","San Francisco","CA","94133","2","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"2026-02-02","7753808","Oakwood Bagels - 101 Guyon Ave","Doughboys Sandwiches","101 Guyon Ave  ","Staten Island","NY","10306","4","72.07","0.00","0.00","6.14","0.00","78.21","-13.77","-9.20","0.00","-4.15","0.00","-3.00","48.09"
"2026-02-16","2896401",,"Glorious Panini Snob","1219 1st Ave  ","New York","NY","10065","3","70.38","0.00","0.00","5.09","0.00","75.47","-10.11","-7.05","0.00","-2.81","0.00","-13.00","42.50"
"2026-02-16","1938468",,"Stella's Pancake Bar","937 1st Avenue ","New York","NY","10022","34","733.67","0.00","0.00","58.93","0.00","792.60","-110.07","-73.43","0.00","-32.25","0.00","-70.00","506.85"
"2026-02-16","5852272","Hillside Ave","NY Burrito Bar","26801 Hillside Avenue  ","Glen Oaks","NY","11004","3","67.83","0.00","0.00","5.31","0.00","73.14","-10.49","-7.00","0.00","-2.95","0.00","-8.00","44.70"
"2026-02-23","3006549",,"Sip On Smoothie","2909A Queens Plaza North  ","Long Island City","NY","11101","2","27.98","0.00","0.00","2.22","0.00","30.20","-6.19","-2.80","0.00","-1.87","0.00","-3.00","16.34"
"2026-02-02","9811896","Mission","Holly's Burger Bar","3349 Mission St  ","San Francisco","CA","94110","2","123.08","0.00","0.00","9.75","0.00","132.83","-18.46","-12.31","0.00","-4.35","0.00","-10.00","87.71"
"2026-02-02","6891024","Caffe Venice - 596 3rd Ave","CJ's Breakfast Sandwich","596 3rd Ave  ","New York","NY","10016","5","90.36","0.00","0.00","6.36","0.00","96.72","-13.55","-9.04","0.00","-3.58","0.00","-18.74","51.81"
"2026-02-02","3308893","Pico Blvd","Sicily's Calzone House","2624 Pico Blvd  ","Santa Monica","CA","90405","1","17.18","0.00","0.00","1.85","0.00","19.03","-2.58","-1.72","0.00","-0.88","0.00","0.00","13.85"
"2026-02-23","3310812","Hillside Ave","Top Panini Shop","164-01 Hillside Avenue  ","Jamaica","NY","11432","1","185.68","0.00","0.00","7.43","0.00","193.11","-27.85","-18.57","0.00","-6.19","0.00","0.00","140.50"
"2026-02-23","11798104","E Windmill Ln","Luigi's Pasta Ristorante","415 E Windmill Ln  ","Las Vegas","NV","89123","3","66.97","0.00","0.00","5.62","0.00","72.59","-10.05","-6.70","0.00","-3.11","-5.62","0.00","47.11"
"2026-02-09","3344172","916 Hempstead Turnpike","Casa De Quesadilla","916 Hempstead Turnpike  ","Franklin Square","NY","11010","1","20.98","0.00","0.00","1.38","0.00","22.36","-3.15","-2.10","0.00","-0.83","0.00","-5.00","11.28"
"2026-02-09","3310939","Crenshaw Blvd","Breakfast Burrito Floozy","6732 Crenshaw Blvd  ","Los Angeles","CA","90043","2","88.40","0.00","0.00","7.83","0.00","96.23","-13.26","-8.84","0.00","-3.17","0.00","-12.00","58.96"
"2026-02-09","2794277",,"French Omelette Bar","1760 3rd Ave  ","New York","NY","10029","2","30.97","0.00","0.00","2.40","0.00","33.37","-4.64","-3.09","0.00","-1.49","0.00","-4.00","20.15"
"2026-02-23","3312266","1st Avenue","The Smoothie Squeeze","937 1st Ave.  ","New York","NY","10022","7","159.18","0.00","0.00","12.89","0.00","172.07","-23.13","-15.93","0.00","-6.63","0.00","-14.00","112.38"
"2026-02-16","2796118",,"The Dumpling Snob","9737 Manchester Rd  ","St. Louis","MO","63119","2","81.31","0.00","0.00","3.02","0.00","84.33","-14.35","-9.57","0.00","-3.32","0.00","-10.00","47.09"
"2026-02-23","9824224","1st","Stella's Slammin' Burgers","937 1st Ave.  ","New York","NY","10022","2","113.77","0.00","0.00","8.86","0.00","122.63","-17.38","-11.58","0.00","-3.98","0.00","-14.00","75.69"
"2026-02-16","2509728",,"Badri's Biryani Bar","716 10th Ave ","New York","NY","10019","2","81.94","0.00","0.00","6.65","0.00","88.59","-12.29","-8.20","0.00","-3.09","0.00","-7.00","58.01"
"2026-01-26","2191911",,"Joe's Chicken and Waffles","5155 3rd Street  ","San Francisco","CA","94124","1","20.96","0.00","0.00","1.81","0.00","22.77","-3.14","-2.10","0.00","-0.99","0.00","0.00","16.54"
"2026-02-02","7102536","Golden State Pizza & Grill - 3349 Mission St","Henry's Chicken Wings","3349 Mission St  ","San Francisco","CA","94110","2","94.52","0.00","0.00","7.89","0.00","102.41","-14.18","-9.45","0.00","-3.64","0.00","-3.00","72.14"
"2026-02-16","11791240","1st Ave","The Smoothie Squeeze","589 1st Ave  ","New York","NY","10016","1","18.98","0.00","0.00","1.33","0.00","20.31","-2.85","-1.90","0.00","-0.80","0.00","-4.00","10.76"
"2026-02-02","10929240","Amsterdam Ave","The Burger Hole","1213 Amsterdam Ave  ","New York","NY","10027","2","40.55","0.00","0.00","3.25","0.00","43.80","-8.91","-5.95","0.00","-2.34","0.00","-4.00","22.60"
"2026-02-16","1946629",,"Village Breakfast Snob","59 4th Ave ","New York","NY","10003","12","373.52","0.00","0.00","29.88","0.00","403.40","-56.02","-37.38","0.00","-14.79","0.00","-37.00","258.21"
"2026-02-02","6893800","Dream Gourmet Deli inc. - 111 East 161 Street","Prime Burger Lounge","111 E 161 St  ","Bronx","NY","10452","1","13.29","0.00","0.00","0.53","0.00","13.82","-1.99","-1.33","0.00","-0.72","0.00","0.00","9.78"
"2026-02-16","2930271",,"Bosscat Burgers","1219 1st Avenue  ","New York","NY","10065","1","19.56","0.00","0.00","1.74","0.00","21.30","-2.93","-1.96","0.00","-0.95","0.00","0.00","15.46"
"2026-02-16","1938953",,"Luigi's Pasta Ristorante","589 1st Avenue ","New York","NY","10016","1","23.98","0.00","0.00","2.13","0.00","26.11","-3.60","-2.40","0.00","-1.10","0.00","0.00","19.01"
"2026-02-02","3312535","Lexington Ave","The Acai Dream","1424 Lexington Ave  ","New York","NY","10128","1","19.99","0.00","0.00","1.51","0.00","21.50","-3.00","-2.00","0.00","-0.86","0.00","-3.00","12.64"
"2026-02-16","10493424","1st Avenue","Princess Panini","937 1st Ave.  ","New York","NY","10022","1","17.88","0.00","0.00","1.32","0.00","19.20","-2.23","-1.79","0.00","-0.79","0.00","-3.00","11.39"
"2026-02-02","6891680","Wholesome Farms Market - 840 Fulton St","Celines Salad Bar","840 Fulton St  ","Brooklyn","NY","11238","1","7.68","0.00","0.00","0.68","0.00","8.36","-1.15","-0.77","0.00","-0.55","0.00","0.00","5.89"
"2026-02-16","2727983",,"Philly Cheesesteak Artists","755 9th Ave  ","New York","NY","10019","1","13.39","0.00","0.00","0.75","0.00","14.14","-2.01","-1.34","0.00","-0.58","0.00","-5.00","5.21"
"2026-02-02","9832880","205 22nd Ave N","Luigi's Pasta Ristorante","329 Union St  ","Nashville","TN","37201","1","23.78","0.00","0.00","1.74","0.00","25.52","-3.57","-2.38","0.00","-0.93","0.00","-5.00","13.64"
"2026-02-02","2741113",,"Philly Cheesesteak Company","1760 3rd Ave New York  ","New York","NY","10029","1","16.99","0.00","0.00","1.51","0.00","18.50","-2.55","-1.70","0.00","-0.86","0.00","0.00","13.39"
"2026-02-16","5930240","689 Broadway","Queen's Quesadillas","689 Broadway  ","New York","NY","10012","10","190.24","0.00","0.00","11.82","0.00","202.06","-28.56","-19.04","0.00","-7.81","0.00","-34.00","112.65"
"2026-02-23","4836096","197 Havemeyer St.","Twin Peaks Burger","197 Havemeyer St  ","Brooklyn","NY","11211","1","20.00","0.00","0.00","1.07","0.00","21.07","-3.00","-2.00","0.00","-0.70","0.00","-8.00","7.37"
"2026-02-23","6895640","Twin Donut Mexican Grill - 3 W Fordham Rd","Frankie's Burger Bar","3 W Fordham Rd  ","Bronx","NY","10468","1","16.48","0.00","0.00","0.54","0.00","17.02","-2.47","-1.65","0.00","-0.73","0.00","-3.00","9.17"
"2026-02-23","2848423",,"Village Breakfast Snob (Bedford Ave)","265 Bedford Ave  ","Brooklyn","NY","11211","2","291.10","0.00","0.00","25.14","0.00","316.24","-43.67","-29.11","0.00","-10.00","0.00","-8.00","225.46"
"2026-01-26","6890824","Los barriles mexican restaurant -  6845 Doniphan Dr","The Breakfast Skillet","6845 Doniphan Dr  ","Canutillo","TX","79835","1","31.57","0.00","0.00","2.19","0.00","33.76","-4.74","-3.16","0.00","-1.18","0.00","-5.00","19.68"
"2026-02-09","4842280","783 Hillside Avenue","Smokin' Burger Grille","783 Hillside Avenue  ","New Hyde Park","NY","11040","1","14.98","0.00","0.00","1.33","0.00","16.31","-2.25","-1.50","0.00","-0.80","0.00","0.00","11.76"
"2026-01-26","6891656","Wholesome Farms Market - 840 Fulton St","Olivia's Breakfast Cafe","840 Fulton St  ","Brooklyn","NY","11238","1","20.26","0.00","0.00","1.35","0.00","21.61","-3.73","-2.49","0.00","-0.93","0.00","-5.07","9.39"
"2026-02-16","2406921",,"NY Breakfast Spot","1424 Lexington Ave ","New York","NY","10128","3","38.51","0.00","0.00","2.54","0.00","41.05","-5.77","-3.86","0.00","-1.85","0.00","-10.00","19.57"
"2026-02-09","5024688","296 3rd Ave","Savage Juice Bar","296 3rd Ave  ","New York","NY","10010","2","29.15","0.00","0.00","2.32","0.00","31.47","-4.37","-2.92","0.00","-1.47","0.00","-3.00","19.71"
"2026-02-09","3310664","N Broadway","Two Hand Burger","854 N Broadway  ","White Plains","NY","10603","1","79.93","0.00","0.00","5.86","0.00","85.79","-11.99","-7.99","0.00","-2.61","0.00","-10.00","53.20"
"2026-02-02","3310455","Fulton St","The Pancake Flip","1237 Fulton St  ","Brooklyn","NY","11216","9","227.24","0.00","0.00","18.34","0.00","245.58","-35.35","-23.58","0.00","-9.80","0.00","-20.62","156.23"
"2026-02-09","10359464","1st Ave","The Pasta Brothers","589 1st Ave.  ","New York","NY","10016","1","31.98","0.00","0.00","2.84","0.00","34.82","-4.80","-3.20","0.00","-1.36","0.00","0.00","25.46"
"2026-02-16","3300958","30th St","Sin City Burger Spot","34-02 30th St  ","Astoria","NY","11106","2","51.44","0.00","0.00","2.06","0.00","53.50","-7.71","-5.15","0.00","-2.23","0.00","0.00","38.41"
"2026-02-09","2562680",,"Devil's Hot Wings","820 Pennsylvania Ave  ","Pittsburgh","PA","15233","1","17.97","0.00","0.00","0.91","0.00","18.88","-2.70","-1.80","0.00","-0.72","-0.91","-5.00","7.75"
"2026-02-02","6157016","2909A Queens Plaza North","Luca's Chicken Wings","2909 Queens Plaza N  ","Long Island City","NY","11101","2","121.46","0.00","0.00","10.34","0.00","131.80","-18.22","-12.15","0.00","-4.46","0.00","-5.00","91.97"
"2026-02-09","3310956","N Broadway","The Montage Vegetarian","854 N Broadway  ","White Plains","NY","10603","1","105.95","0.00","0.00","8.04","0.00","113.99","-15.89","-10.60","0.00","-3.47","0.00","-10.00","74.03"
"2026-02-16","10938064","8th Ave","Luigi's Pasta Ristorante","300 8th Ave  ","New York","NY","10001","2","50.37","0.00","0.00","4.47","0.00","54.84","-7.56","-5.04","0.00","-2.28","0.00","0.00","39.96"
"2026-02-23","6536784","Asian Fusion Cafe - 4957 Winters Chapel Rd Suite B","The Chinese Noodle Palace","4957 Winters Chapel Rd  ","Dunwoody","GA","30360","1","70.05","0.00","0.00","5.60","0.00","75.65","-10.51","-7.01","0.00","-2.61","-5.60","0.00","49.92"
"2026-02-16","2711539",,"Addictive Burger Bar (4th Ave)","59 4th Ave  ","New York","NY","10003","1","8.99","0.00","0.00","0.80","0.00","9.79","-1.35","-0.90","0.00","-0.60","0.00","0.00","6.94"
"2026-02-02","10611360","Utica Ave","Bobby's Caribbean Grill","2102 Utica Ave  ","Brooklyn","NY","11234","1","36.08","0.00","0.00","2.58","0.00","38.66","-5.41","-3.61","0.00","-1.27","0.00","-7.00","21.37"
"2026-02-23","5321760","Yue Bai Wei - 5874 Forbes Ave","The Stir Fry Bar","5874 Forbes Ave  ","Pittsburgh","PA","15217","4","101.52","0.00","0.00","6.75","0.00","108.27","-15.22","-10.16","0.00","-4.35","-6.75","-5.00","66.79"
"2026-02-02","2560441",,"Danny's Desserts","1147 West Chester Pike ","West Chester","PA","19382","2","38.34","0.00","0.00","1.94","0.00","40.28","-5.75","-3.84","0.00","-1.65","-1.94","-6.00","21.10"
"2026-02-23","10375512","W 34th","Wonka's Smoothie Bar","433 W 34th St.  ","New York","NY","10001","1","26.57","0.00","0.00","2.36","0.00","28.93","-3.99","-2.66","0.00","-1.18","0.00","0.00","21.10"
"2026-02-09","1946629",,"Village Breakfast Snob","59 4th Ave ","New York","NY","10003","7","192.76","0.00","0.00","14.64","0.00","207.40","-32.08","-21.38","0.00","-8.26","0.00","-28.00","117.68"
"2026-02-16","3310209","W Greenway Rd","Linh's Chinese Restaurant","13011 W Greenway Rd  ","El Mirage","AZ","85335","1","50.15","0.00","0.00","4.11","0.00","54.26","-7.52","-5.02","0.00","-1.80","0.00","-5.00","34.92"
"2026-02-23","3326398","W 34th st","Heaven's Burgers","433 W 34th St  ","New York","NY","10001","1","41.75","0.00","0.00","3.71","0.00","45.46","-6.26","-4.18","0.00","-1.69","0.00","0.00","33.33"
"2026-02-23","3310209","W Greenway Rd","Linh's Chinese Restaurant","13011 W Greenway Rd  ","El Mirage","AZ","85335","2","29.48","0.00","0.00","2.68","0.00","32.16","-4.42","-2.95","0.00","-1.58","0.00","0.00","23.21"
"2026-02-09","5849256","East Main St","City Light Wraps","1947 E Main St  ","Ventura","CA","93001","1","36.44","0.00","0.00","2.28","0.00","38.72","-5.47","-3.64","0.00","-1.27","0.00","-7.00","21.34"
"2026-01-26","9820976","4955 Voltaire St","The Smoothie Savage","4955 Voltaire St  ","San Diego","CA","92107","1","22.77","0.00","0.00","1.45","0.00","24.22","-3.42","-2.28","0.00","-0.92","0.00","-4.00","13.60"
"2026-02-02","4831632","1 Kedron Ave Unit 4","Stromboli House","1 Kedron Ave  ","Morton","PA","19070","1","27.66","0.00","0.00","1.36","0.00","29.02","-4.15","-2.77","0.00","-1.03","-1.36","-5.00","14.71"
"2026-02-09","2786868",,"Ali's Gyro Lab","590 32nd St  ","Union City","NJ","07087","2","83.92","0.00","0.00","4.90","0.00","88.82","-12.59","-8.39","0.00","-3.00","0.00","-10.00","54.84"
"2026-02-02","3310956","N Broadway","The Montage Vegetarian","854 N Broadway  ","White Plains","NY","10603","1","65.97","0.00","0.00","4.69","0.00","70.66","-9.90","-6.60","0.00","-2.15","0.00","-10.00","42.01"
"2026-02-02","6154632","3955 Bronxwood Ave","Mac N' Cheez Hut","3955 Bronxwood Ave  ","Bronx","NY","10466","3","49.95","0.00","0.00","2.00","0.00","51.95","-7.49","-5.00","0.00","-2.48","0.00","0.00","36.98"
"2026-02-02","2847690",,"Greek Gyro Spot (Bedford Ave)","265 Bedford Ave  ","New York","NY","11211","2","115.66","0.00","0.00","10.01","0.00","125.67","-17.35","-11.56","0.00","-4.34","0.00","-3.00","89.42"
"2026-02-23","10359536","Polk St","Sicily's Calzone House","1338 Polk St  ","San Francisco","CA","94109","3","122.39","0.00","0.00","9.69","0.00","132.08","-23.31","-15.54","0.00","-5.71","0.00","-10.00","77.52"
"2026-02-23","9824064","18300 Vanowen Street Suite 3","BigLeaf Salads","18300 Vanowen St  ","Los Angeles","CA","91335","1","51.05","0.00","0.00","2.82","0.00","53.87","-7.66","-5.11","0.00","-1.82","0.00","-4.00","35.28"
"2026-02-23","2930271",,"Bosscat Burgers","1219 1st Avenue  ","New York","NY","10065","1","25.47","0.00","0.00","2.00","0.00","27.47","-3.82","-2.55","0.00","-1.05","0.00","-3.00","17.05"
"2026-02-09","2773049",,"The Panini Project (1st Avenue)","937 1st Avenue  ","New York","NY","10022","2","29.90","0.00","0.00","2.39","0.00","32.29","-4.48","-3.00","0.00","-1.50","0.00","-3.00","20.31"
"2026-02-02","8565936",,"Two Hand Burger","6600 W Sylvania Ave  ","Sylvania","OH","43560","1","17.17","0.00","0.00","1.10","0.00","18.27","-2.58","-1.72","0.00","-0.77","-1.10","-3.00","9.10"
"2026-02-16","10929320","E 125th St","The Mexican Cocina","135 E 125th St  ","New York","NY","10035","1","39.16","0.00","0.00","3.03","0.00","42.19","-5.87","-3.92","0.00","-1.43","0.00","-5.00","25.97"
"2026-02-09","5852272","Hillside Ave","NY Burrito Bar","26801 Hillside Avenue  ","Glen Oaks","NY","11004","1","18.78","0.00","0.00","1.67","0.00","20.45","-2.82","-1.88","0.00","-0.92","0.00","0.00","14.83"
"2026-02-16","6156496","839 W University Dr","Olivia's Omelettes","839 W University Dr  ","Tempe","AZ","85281","1","15.78","0.00","0.00","1.00","0.00","16.78","-2.37","-1.58","0.00","-0.69","0.00","-4.00","8.14"
"2026-02-23","3326032","30th St","NY Dessert Bar","34-02 30th St  ","Astoria","NY","11106","1","23.07","0.00","0.00","0.72","0.00","23.79","-3.46","-2.31","0.00","-0.87","0.00","-5.00","12.15"
"2026-02-02","7753880","APPLETREE MARKET - 1225 Amsterdam Ave","Two Hand Burger","1225 Amsterdam Ave  ","New York","NY","10027","1","22.38","0.00","0.00","1.59","0.00","23.97","-3.36","-2.24","0.00","-0.89","0.00","-4.48","13.00"
"2026-02-16","3309272","Washington Blvd","Super Burrito Bar","109 Washington Blvd  ","Marina del Rey","CA","90292","2","30.18","0.00","0.00","2.54","0.00","32.72","-4.52","-3.02","0.00","-1.42","0.00","-6.00","17.76"
"2026-02-02","7101064","Pizza Zone","Amore Pasta Ristorante","3618 N Pennsylvania Ave  ","Oklahoma City","OK","73112","1","16.48","0.00","0.00","0.99","0.00","17.47","-2.47","-1.65","0.00","-0.68","-0.99","-5.00","6.68"
"2026-01-26","7753880","APPLETREE MARKET - 1225 Amsterdam Ave","Two Hand Burger","1225 Amsterdam Ave  ","New York","NY","10027","1","41.66","0.00","0.00","3.70","0.00","45.36","-6.25","-4.17","0.00","-1.68","0.00","0.00","33.26"
"2026-02-02","2900330",,"Cheesecake And Dessert Bar (Polk St)","1338 Polk St  ","San Francisco","CA","94109","2","179.85","0.00","0.00","14.64","0.00","194.49","-26.98","-17.99","0.00","-6.23","0.00","-10.00","133.29"
"2026-02-09","2795079",,"Danny's Desserts","228 George St  ","New Brunswick","NJ","08901","2","16.98","0.00","0.00","1.12","0.00","18.10","-4.13","-2.76","0.00","-1.50","0.00","0.00","9.71"
"2026-02-23","2668111",,"Mary's Omelette Bar","300 8th Ave  ","New York","NY","10001","1","15.87","0.00","0.00","1.41","0.00","17.28","-2.38","-1.59","0.00","-0.83","0.00","0.00","12.48"
"2026-01-26","5852272","Hillside Ave","NY Burrito Bar","26801 Hillside Avenue  ","Glen Oaks","NY","11004","1","26.27","0.00","0.00","2.33","0.00","28.60","-3.94","-2.63","0.00","-1.17","0.00","0.00","20.86"
"2026-02-23","9815104","Mission","Chop & Dice Salads","3349 Mission St  ","San Francisco","CA","94110","1","18.97","0.00","0.00","1.64","0.00","20.61","-2.85","-1.90","0.00","-0.93","0.00","0.00","14.93"
