Start Date,End Date,Store Name,Store ID,Business ID,Merchant Supplied ID,Total Orders Including Cancelled Orders,Total Delivered or Picked Up Orders,Total Missing or Incorrect Orders,Missing/Incorrect %,Total Error Charges,Total Cancelled Orders,Total Cancellation Rate %,Total Avoidable Cancellations,Avoidable Cancellation Rate %,Point of Sale Error Rate %,Average Avoidable Dasher Wait,Average Dasher Wait,Average Delivery Time (ASAP),Uptime %,Downtime %,Total Downtime in Minutes,Average Rating,Total Number of Ratings Received in Period of Time,Total 1 Star Ratings,Total 5 Star Ratings,Number of Dislikes,Number of Loved,Percentage of Loved,Currency,Average ASAP Minutes
2026-02-01,2026-02-28,Blanca's Breakfast Bites (4083 Broadway),32923083,13952815,32923083,3,2,0,0.00,0.00,1,33.33,0,0.00,0.00,0.00,1.99,19.50,97.93,2.07,496,NULL,0,NULL,NULL,0,0,0.00,USD,19.43
2026-02-01,2026-02-28,Bobby's Caribbean Grill,34347671,904621,34347671,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,99.92,0.08,15,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Bosscat Breakfast,1608749,755027,NULL,1,0,0,0.00,0.00,1,100.00,0,0.00,0.00,0.00,0.00,0.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,USD,0.00
2026-02-01,2026-02-28,Bosscat Breakfast,34349399,755027,34349399,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,99.46,0.54,105,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Bosscat Breakfast,39042013,755027,39042013,2,0,0,0.00,0.00,2,100.00,1,50.00,0.00,0.00,0.00,0.00,99.02,0.98,106,NULL,0,NULL,NULL,0,0,0.00,USD,0.00
2026-02-01,2026-02-28,Bosscat Breakfast (1306 Atlantic Ave),25130127,755027,25130127,19,19,0,0.00,0.00,0,0.00,0,0.00,0.00,2.42,4.97,51.32,98.29,1.71,546,NULL,1,NULL,NULL,0,0,0.00,USD,51.30
2026-02-01,2026-02-28,Bosscat Breakfast (28501 Hoover Rd),31619809,755027,31619809,13,13,0,0.00,0.00,0,0.00,0,0.00,0.00,1.71,5.90,35.62,100.0,0.0,0,NULL,1,NULL,NULL,1,0,0.00,USD,35.53
2026-02-01,2026-02-28,Bosscat Breakfast (3001 Gilbert Ave),25130099,755027,25130099,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.0,100.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Bosscat Breakfast - 8886 (Knott Ave),26292114,755027,26292114,4,3,0,0.00,0.00,1,25.00,0,0.00,0.00,0.00,5.43,42.50,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,USD,43.11
2026-02-01,2026-02-28,Bosscat Burgers,37375303,717039,37375303,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,97.64,2.36,574,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Bosscat Burgers,37993253,717039,37993253,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,98.72,1.28,332,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Bosscat Burgers (196 1st Ave),31313633,717039,31313633,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,96.87,3.13,787,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Bosscat Cheesesteaks (459 Main St),1458743,668116,NULL,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Bosscat Wings (1725-B Duke St),24974749,706908,24974749,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Bosscat Wings (226 1/2 Newark Ave),24899981,706908,24899981,1,1,0,0.00,0.00,0,0.00,0,0.00,0.00,12.55,16.08,56.00,99.93,0.07,30,NULL,0,NULL,NULL,0,0,0.00,USD,55.97
2026-02-01,2026-02-28,Bosscat Wings (6646 Collins Ave),33886555,706908,33886555,7,7,0,0.00,0.00,0,0.00,0,0.00,0.00,2.06,5.36,56.71,100.0,0.0,0,NULL,1,NULL,NULL,1,0,0.00,USD,48.78
2026-02-01,2026-02-28,Bosscat Wings (7121 West US Highway 90 Suite #210),24974787,706908,24974787,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.0,100.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Bosscat Wraps (309 7th Ave),27667568,11454035,27667568,4,4,1,25.00,23.90,0,0.00,0,0.00,0.00,7.70,7.77,59.75,98.44,1.56,458,NULL,0,NULL,NULL,0,0,0.00,USD,59.84
2026-02-01,2026-02-28,Breakfast Burrito Floozy,34345807,894496,34345807,4,4,0,0.00,0.00,0,0.00,0,0.00,0.00,2.96,4.86,48.00,99.19,0.81,210,NULL,0,NULL,NULL,0,0,0.00,USD,47.81
2026-02-01,2026-02-28,Breakfast Burrito Floozy (4955 Voltaire St),24270689,894496,24270689,7,7,0,0.00,0.00,0,0.00,0,0.00,0.00,1.07,3.63,52.43,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,USD,42.64
2026-02-01,2026-02-28,Breakfast Burrito Floozy (S 101st E Ave),2255754,894496,NULL,97,92,0,0.00,0.00,5,5.15,4,4.12,0.00,1.50,6.10,38.41,91.8,8.2,726,NULL,3,NULL,NULL,2,0,0.00,USD,34.96
2026-02-01,2026-02-28,"Breakfast Burrito Floozy (Virtual Brand)(Long Beach, CA)",1228046,894496,NULL,8,8,0,0.00,0.00,0,0.00,0,0.00,0.00,0.11,3.15,44.25,100.0,0.0,0,NULL,1,NULL,NULL,0,1,100.00,USD,44.34
2026-02-01,2026-02-28,Breakfast Burrito Joint,35493605,308489,35493605,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Breakfast Burrito Joint,35870081,308489,35870081,53,53,0,0.00,0.00,0,0.00,0,0.00,0.00,1.13,3.45,74.40,99.23,0.77,298,NULL,6,NULL,NULL,2,0,0.00,USD,34.95
2026-02-01,2026-02-28,Breakfast Burrito Joint (128 East 4th Street),28607943,13952895,28607943,4,3,1,33.33,5.35,1,25.00,1,25.00,0.00,0.41,2.58,49.00,82.74,17.26,1367,NULL,0,NULL,NULL,0,0,0.00,USD,49.31
2026-02-01,2026-02-28,Breakfast Burrito Joint (300 The Village),31671733,13952895,31671733,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Breakfast Burrito Joint (31-00 47th Ave),35754581,308489,35754581,1,1,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,3.72,47.00,97.21,2.79,285,NULL,0,NULL,NULL,0,0,0.00,USD,47.60
2026-02-01,2026-02-28,Breakfast Burrito Joint (3907 Lee Hwy),24387257,308489,24387257,43,43,2,4.65,24.57,0,0.00,0,0.00,0.00,0.23,2.76,47.07,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,USD,47.01
2026-02-01,2026-02-28,Breakfast Burrito Joint (San Francisco),664606,308489,NULL,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.0,100.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Breakfast Burrito Snob,35370009,14632751,35370009,39,39,1,2.56,22.51,0,0.00,0,0.00,0.00,3.48,5.42,62.16,100.0,0.0,0,NULL,4,NULL,NULL,0,2,50.00,USD,36.50
2026-02-01,2026-02-28,Breakfast Burrito Snob,40824279,469379,40824279,3,0,0,0.00,0.00,3,100.00,3,100.00,0.00,0.00,0.00,0.00,47.83,52.17,3003,NULL,0,NULL,NULL,0,0,0.00,USD,0.00
2026-02-01,2026-02-28,Breakfast Burrito Snob,36364737,469379,36364737,1,0,0,0.00,0.00,1,100.00,1,100.00,0.00,0.00,0.00,0.00,98.25,1.75,175,NULL,0,NULL,NULL,0,0,0.00,USD,0.00
2026-02-01,2026-02-28,Breakfast Burrito Snob (1st Ave),1050862,469379,NULL,8,8,0,0.00,0.00,0,0.00,0,0.00,0.00,0.57,2.34,31.75,97.9,2.1,846,NULL,0,NULL,NULL,0,0,0.00,USD,31.84
2026-02-01,2026-02-28,Breakfast Burrito Snob (Long Island City),1367068,469379,NULL,12,12,1,8.33,3.07,0,0.00,0,0.00,0.00,0.25,3.09,43.08,97.9,2.1,845,NULL,2,NULL,NULL,0,0,0.00,USD,43.11
2026-02-01,2026-02-28,"Breakfast Burrito Snob(San Francisco, CA)",1340523,469379,NULL,16,16,1,6.25,5.96,0,0.00,0,0.00,0.00,0.19,2.04,69.63,99.47,0.53,79,NULL,1,NULL,NULL,1,0,0.00,USD,35.86
2026-02-01,2026-02-28,Breakfast N Vibe,36030569,13952929,36030569,1,1,0,0.00,0.00,0,0.00,0,0.00,0.00,0.33,1.27,66.00,99.47,0.53,142,NULL,0,NULL,NULL,0,0,0.00,USD,0.00
2026-02-01,2026-02-28,Breakfast N Vibe (4234 Broadway),32923293,13952929,32923293,18,17,4,23.53,23.33,1,5.56,0,0.00,0.00,2.27,4.70,31.94,97.5,2.5,843,NULL,2,NULL,NULL,0,2,100.00,USD,31.92
2026-02-01,2026-02-28,Breakfast Sandwich Express,35371505,957819,35371505,3,3,0,0.00,0.00,0,0.00,0,0.00,0.00,0.09,2.28,25.00,97.89,2.11,850,NULL,0,NULL,NULL,0,0,0.00,USD,25.11
2026-02-01,2026-02-28,Breakfast Sandwich Express (30th St),2487370,957819,NULL,2,2,0,0.00,0.00,0,0.00,0,0.00,0.00,1.68,11.43,42.50,99.15,0.85,285,NULL,0,NULL,NULL,0,0,0.00,USD,42.59
2026-02-01,2026-02-28,Breakfast Sandwich Express (5993 Broadway),32923301,957819,32923301,6,6,2,33.33,25.97,0,0.00,0,0.00,0.00,3.93,6.01,37.00,97.91,2.09,843,NULL,0,NULL,NULL,0,0,0.00,USD,36.75
2026-02-01,2026-02-28,Brenda's Breakfast Sandwiches,35639063,14711301,35639063,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Brenda's Breakfast Sandwiches,38216085,11427315,38216085,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Brenda's Panini Palace,34348849,759427,34348849,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,98.52,1.48,421,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Brenda's Panini Palace,1824090,759427,NULL,1,1,0,0.00,0.00,0,0.00,0,0.00,0.00,0.60,2.85,43.00,97.91,2.09,841,NULL,0,NULL,NULL,0,0,0.00,USD,42.87
2026-02-01,2026-02-28,Brenda's Panini Palace (83 Canal St #6019),23549497,759427,23549497,1,0,0,0.00,0.00,1,100.00,1,100.00,0.00,0.00,0.00,0.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,USD,0.00
2026-02-01,2026-02-28,Bri's Breakfast Bar,35371677,11135129,35371677,3,1,0,0.00,0.00,2,66.67,2,66.67,0.00,7.78,12.67,49.00,94.6,5.4,1083,NULL,0,NULL,NULL,0,0,0.00,USD,48.60
2026-02-01,2026-02-28,Bri's Breakfast Bar (Lee Hwy),23268648,11135129,23268648,6,5,0,0.00,0.00,1,16.67,1,16.67,0.00,0.42,6.23,48.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,USD,48.33
2026-02-01,2026-02-28,Brooklyn Burger Snob,40385207,17471760,40385207,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Bruno's Burning Pizza (1715 Sicklerville Rd),25092242,11225446,25092242,6,6,0,0.00,0.00,0,0.00,0,0.00,0.00,3.76,5.84,49.33,100.0,0.0,0,NULL,2,NULL,NULL,0,1,50.00,USD,49.56
2026-02-01,2026-02-28,Bruno's Burning Pizza (5532 W Saginaw Hwy),36032347,11225446,36032347,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Bun Works Burgers (59 24 Kissena Blvd),36021375,14832781,36021375,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Burning Burger Stack  (1306 Atlantic Ave),25130173,11225447,25130173,10,10,0,0.00,0.00,0,0.00,0,0.00,0.00,0.95,4.44,52.60,98.29,1.71,546,NULL,2,NULL,NULL,2,0,0.00,USD,52.50
2026-02-01,2026-02-28,Burning Burger Stack (1541 Glenn School Rd suite 17),31313915,11225447,31313915,4,4,0,0.00,0.00,0,0.00,0,0.00,0.00,0.47,6.72,40.00,100.0,0.0,0,NULL,1,NULL,NULL,0,0,0.00,USD,39.99
2026-02-01,2026-02-28,Burrito Lovers Bar,36031239,321199,36031239,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,99.47,0.53,142,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Burrito Lovers Bar (59 4th Ave),1790189,321199,NULL,4,4,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,3.36,30.00,99.07,0.93,345,NULL,0,NULL,NULL,0,0,0.00,USD,29.95
2026-02-01,2026-02-28,Burritos on The Fly,39649289,11294071,39649289,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Burritos to Bowls (4955 Voltaire St),24270704,11378616,24270704,4,4,0,0.00,0.00,0,0.00,0,0.00,0.00,2.95,3.83,44.75,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,USD,44.32
2026-02-01,2026-02-28,Burritos to Bowls (600 Park Ave),27833951,11378616,27833951,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,CJ's Breakfast Sandwich (31-00 47th Ave),35756038,11393013,35756038,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,97.21,2.79,285,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,CJ's Breakfast Sandwich (596 3rd Ave),25130177,11393013,25130177,15,15,0,0.00,0.00,0,0.00,0,0.00,0.00,1.17,4.80,58.93,97.9,2.1,846,NULL,0,NULL,NULL,0,0,0.00,USD,34.50
2026-02-01,2026-02-28,Cameron's Breakfast Cafe (38-01 Vernon Boulevard),24770396,11216987,24770396,26,25,1,4.00,6.00,1,3.85,0,0.00,0.00,2.96,4.83,63.36,98.17,1.83,438,NULL,2,NULL,NULL,1,1,50.00,USD,51.87
2026-02-01,2026-02-28,Carmen's Breakfast Burrito,37375475,879129,37375475,2,2,0,0.00,0.00,0,0.00,0,0.00,0.00,1.58,3.72,55.50,97.67,2.33,559,NULL,0,NULL,NULL,0,0,0.00,USD,55.53
2026-02-01,2026-02-28,Carmen's Breakfast Burritos,38216347,879129,38216347,1,0,0,0.00,0.00,1,100.00,1,100.00,0.00,0.00,0.00,0.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,USD,0.00
2026-02-01,2026-02-28,Carmen's Breakfast Burritos,39161493,879129,39161493,1,1,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,1.77,24.00,97.92,2.08,838,NULL,0,NULL,NULL,0,0,0.00,USD,23.30
2026-02-01,2026-02-28,Carmen's Breakfast Burritos (1201 Randall Avenue),32923453,879129,32923453,13,13,1,7.69,8.22,0,0.00,0,0.00,0.00,0.86,3.27,44.85,97.52,2.48,375,NULL,3,NULL,NULL,1,2,66.67,USD,45.05
2026-02-01,2026-02-28,Carmen's Breakfast Burritos (143 Grand Street),24770490,879129,24770490,6,0,0,0.00,0.00,6,100.00,3,50.00,0.00,0.00,0.00,0.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,USD,0.00
2026-02-01,2026-02-28,Carmen's Breakfast Burritos (415 E Windmill Ln),27741754,879129,27741754,2,2,0,0.00,0.00,0,0.00,0,0.00,0.00,0.20,2.68,39.00,98.83,1.17,327,NULL,0,NULL,NULL,0,0,0.00,USD,39.16
2026-02-01,2026-02-28,Carmen's Breakfast Burritos (N Citrus Ave),2455971,879129,NULL,4,4,1,25.00,6.06,0,0.00,0,0.00,0.00,0.03,2.09,27.00,100.0,0.0,0,NULL,2,NULL,NULL,0,2,100.00,USD,27.05
2026-02-01,2026-02-28,Casa De Quesadilla (415 E Windmill Ln),27741795,11178394,27741795,8,6,1,16.67,5.99,2,25.00,2,25.00,0.00,3.13,8.00,47.33,98.64,1.36,373,NULL,1,NULL,NULL,1,0,0.00,USD,47.33
2026-02-01,2026-02-28,Casa De Quesadilla (730 Astor Ave),24099355,11178394,24099355,3,0,0,0.00,0.00,3,100.00,2,66.67,0.00,0.00,0.00,0.00,91.49,8.51,878,NULL,0,NULL,NULL,0,0,0.00,USD,0.00
2026-02-01,2026-02-28,Casa De Quesadilla (Avenue A),23134862,11178394,23134862,3,3,0,0.00,0.00,0,0.00,0,0.00,0.00,4.12,7.18,40.00,97.8,2.2,853,NULL,0,NULL,NULL,0,0,0.00,USD,40.40
2026-02-01,2026-02-28,Casa Pasta Ristorante (1 Kedron Ave Unit 4),24387639,378903,24387639,56,55,7,12.73,82.89,1,1.79,1,1.79,0.00,1.38,5.07,62.48,99.8,0.2,41,NULL,5,NULL,NULL,3,0,0.00,USD,54.94
2026-02-01,2026-02-28,Casa Pasta Ristorante (9061 Van Nuys Blvd),33886671,378903,33886671,14,13,0,0.00,0.00,1,7.14,1,7.14,0.00,0.73,3.03,46.85,99.8,0.2,52,NULL,1,NULL,NULL,1,0,0.00,USD,46.75
2026-02-01,2026-02-28,Casa Pasta Ristorante (Bedford Ave),23026219,378903,23026219,3,3,0,0.00,0.00,0,0.00,0,0.00,0.00,3.20,5.39,98.00,97.83,2.17,875,NULL,1,NULL,NULL,0,1,100.00,USD,98.00
2026-02-01,2026-02-28,Celebrity Vegan Burger,34248810,435539,34248810,5,4,1,25.00,25.77,1,20.00,1,20.00,0.00,0.07,1.44,28.50,99.64,0.36,77,NULL,1,NULL,NULL,0,1,100.00,USD,28.66
2026-02-01,2026-02-28,Celebrity Vegan Burger,1045862,435539,NULL,5,5,0,0.00,0.00,0,0.00,0,0.00,0.00,1.19,3.45,28.80,98.56,1.44,518,NULL,1,NULL,NULL,1,0,0.00,USD,28.52
2026-02-01,2026-02-28,Celebrity Vegan Burger,34248823,435539,34248823,4,4,1,25.00,37.51,0,0.00,0,0.00,0.00,6.48,12.92,61.50,97.88,2.12,856,NULL,0,NULL,NULL,0,0,0.00,USD,62.01
2026-02-01,2026-02-28,Celebrity Vegan Burger (1726 2nd Ave),34248825,435539,34248825,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,99.86,0.14,33,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Celine's Salad Bar,35900793,854849,35900793,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Celines Salad Bar (119 Park Ave),35372261,854849,35372261,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Celines Salad Bar (840 Fulton St),25130204,854849,25130204,2,2,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,2.28,33.50,98.5,1.5,427,NULL,0,NULL,NULL,0,0,0.00,USD,33.47
2026-02-01,2026-02-28,Celines Salad Bar (W Warren Ave),31492727,854849,31492727,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.0,100.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Chanel's Coffee House (2051 Frederick Douglass Blvd),33885415,11427306,33885415,20,18,0,0.00,0.00,2,10.00,2,10.00,0.00,5.37,8.80,118.71,97.9,2.1,847,NULL,4,NULL,NULL,0,0,0.00,USD,52.68
2026-02-01,2026-02-28,Chanel's Coffee House (26801 Hillside Ave),24844776,11427306,24844776,2,2,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,3.23,40.00,98.53,1.47,420,NULL,0,NULL,NULL,0,0,0.00,USD,40.37
2026-02-01,2026-02-28,Chapman Market (W 8th St),307082,419558,NULL,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.0,100.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Charlie's Calzone Co,33955797,374456,33955797,19,19,1,5.26,13.43,0,0.00,0,0.00,0.00,1.59,4.64,45.74,100.0,0.0,0,NULL,3,NULL,NULL,1,0,0.00,USD,42.04
2026-02-01,2026-02-28,Charlie's Calzone Co (5532 W Saginaw Hwy),25130224,374456,25130224,13,13,0,0.00,0.00,0,0.00,0,0.00,0.00,1.26,4.99,44.15,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,USD,44.08
2026-02-01,2026-02-28,Charlie's Calzone Co (Loudon Rd),22997861,374456,22997861,2,2,0,0.00,0.00,0,0.00,0,0.00,0.00,8.63,13.07,63.50,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,USD,63.59
2026-02-01,2026-02-28,Charlie's Calzone Co.,1767132,374456,NULL,10,10,1,10.00,7.85,0,0.00,0,0.00,0.00,3.44,7.86,52.40,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,USD,52.38
2026-02-01,2026-02-28,Charlie's Chicken Wings,1591153,608389,NULL,33,33,1,3.03,10.53,0,0.00,0,0.00,0.00,0.49,3.56,57.52,97.9,2.1,846,NULL,2,NULL,NULL,1,0,0.00,USD,38.51
2026-02-01,2026-02-28,Charlie's Chicken Wings,36019239,608389,36019239,8,6,2,33.33,4.17,2,25.00,2,25.00,0.00,8.59,13.59,54.83,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,USD,54.86
2026-02-01,2026-02-28,Charlie's Chicken Wings (New York),1332271,608389,NULL,12,11,2,18.18,25.05,1,8.33,1,8.33,0.00,1.95,5.47,41.18,97.9,2.1,845,NULL,1,NULL,NULL,1,0,0.00,USD,41.24
2026-02-01,2026-02-28,Charlie's Chicken Wings (Virtual Brand)(Bronxdale Ave),1465058,608389,NULL,9,9,3,33.33,39.32,0,0.00,0,0.00,0.00,0.77,4.27,41.89,97.91,2.09,843,NULL,0,NULL,NULL,0,0,0.00,USD,42.03
2026-02-01,2026-02-28,Che Breakfast Cafe,36033801,922025,36033801,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,98.64,1.36,345,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Che Breakfast Cafe (301 W 96th St),23557667,922025,23557667,3,3,0,0.00,0.00,0,0.00,0,0.00,0.00,0.84,2.58,103.67,97.91,2.09,844,NULL,0,NULL,NULL,0,0,0.00,USD,33.44
2026-02-01,2026-02-28,Che Breakfast Cafe (689 Broadway),35372523,922025,35372523,2,2,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,4.07,36.50,97.89,2.11,850,NULL,0,NULL,NULL,0,0,0.00,USD,19.67
2026-02-01,2026-02-28,Cheers On Demand (111 Lex),976289,419558,NULL,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,99.3,0.7,158,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Cheers On Demand (2310 W Chapman Ave),1897971,419558,NULL,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,2.64,97.36,13833,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Cheers On Demand (3846 Mission Ave),1616218,419558,NULL,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.0,100.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Cheers On Demand (Downey),1258581,419558,NULL,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.0,100.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Cheers On Demand (Galamart),946587,419558,NULL,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Cheers On Demand (Kwik),995475,419558,NULL,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Cheers On Demand (Metro Wines),973512,419558,NULL,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Cheers On Demand (Olive Drive),1256714,419558,NULL,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.0,100.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Cheers On Demand (Savemore),1230202,419558,NULL,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Cheers On Demand (SeaBee),1594297,419558,3000 Taraval St,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Cheers On Demand (Souza),995626,419558,NULL,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Cheers On Demand (Yogi),1022519,419558,NULL,0,0,0,0.00,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,100.0,0.0,0,NULL,0,NULL,NULL,0,0,0.00,NULL,0.00
2026-02-01,2026-02-28,Cheers on Demand (Fillmore St),63275,419558,NULL,68,67,1,1.49,0.00,1,1.47,1,1.47,0.00,1.17,2.02,29.10,100.0,0.0,0,NULL,13,1,12,0,0,0.00,USD,21.00
