Virtual Brand ID,Account Name,Address,Licensed Virtual Brand,City,State,VB Order Protocol,DoorDash Brand Status,UberEats Brand Status,Grubhub Brand Status,DoorDash StoreID,UberEats UUID,Grubhub CID,QA Auditor (from Account Name),Account Managers Name (from Account Name),CSA Name (from Account Name),Account Advisor (from Account Name),Hours of Operation
recuH0oioB29qHAS4,Billy's Deli Cafe - 3907 Lee Hwy,"3907 Lee Hwy, Arlington, VA 22207",The Burger Joint,Arlington,VA,Our Otter,Active,Onboarding - Pending,Active - Onboarding In Process,33899309,4ac8c94b-d3f1-5df4-9cc6-b0e4cc0c828f,10929256,Tana Jean Frances Liboon,Chris Garner,Janice Mauricio,Vhic Bert Serra,"Mon-Thur: 7:30am-4pm, Fri-Sun: 7:30am-730pm (last order will be accepted 30minutes before the actual closing hours)"
recX6dBDEAAHlp5bb,Bistro Express - 3161 Michelson Dr,"3161 Michelson Dr, Irvine, CA 92612",Doughboys Sandwiches,Irvine,CA,Their Otter,Active,Onboarding - Pending,Active,33899333,befc97fa-424c-53f1-905a-e40b7bdd1706,10936384,Tana Jean Frances Liboon,Ria Jain,Edlyn Manzano,Leix Anthony Almeda,Mon - Fri 8 AM to 3:30 PM; Sat - Sun 8 AM to 12:30 PM
rec8wd8HICf60sqJZ,Cafe Encore - 488 Post St,"488 Post St, San Francisco, CA 94102",Croissant Cravings,San Francisco,CA,Their Otter,Active,Onboarding - Pending,Active,33899437,e779ecc1-83f8-58c3-b881-ae719d461093,10934824,Mau Liboon,Ria Jain,Ferlyn Torres,Leix Anthony Almeda,"Sunday-Friday: 7AM-6PM, Saturday: 6:30AM-3:00PM"
recSXTHOnYDjEngoy,Caffe Venice - 596 3rd Ave,"596 3rd Ave, New York, NY 10016",Round Tower Sandwiches,New York,NY,Referral: Their Otter,Active,Onboarding - Pending,Active,34340045,b0d582ab-dcd1-59a0-a632-3773156fe42f,10932336,Mau Liboon,Ria Jain,Ferlyn Torres,Leix Anthony Almeda,24/7
rec657AQmv2gNprWN,Between The Bun Deli - 135 E 125th St,"135 E 125th St, New York, NY 10035",The Salad Prince,New York,NY,Our Otter,Active,Onboarding - Pending,Active,34342097,f4633266-cba8-5401-bce7-ecf1bdecc231,10929360,Mau Liboon,Chris Garner,Rachelle Kate Funa,Leix Anthony Almeda,TODC Hours: Everyday 7AM - 9:30PM
recPL4gSA72Od9237,Between The Bun Deli - 135 E 125th St,"135 E 125th St, New York, NY 10035",Original Burger Bar,New York,NY,Our Otter,Active,Onboarding - Pending,Active,33899303,8cc03c11-3614-5030-91d9-882ece10d230,10932264,Mau Liboon,Chris Garner,Rachelle Kate Funa,Leix Anthony Almeda,TODC Hours: Everyday 7AM - 9:30PM
recF0BmIc5rFJDauf,Between The Bun Deli - 135 E 125th St,"135 E 125th St, New York, NY 10035",The Chicken Affair,New York,NY,Our Otter,Active,Onboarding - Pending,Active,34349143,91febd0d-7d0d-5ef1-b0aa-5029d0b33b2f,10936560,Mau Liboon,Chris Garner,Rachelle Kate Funa,Leix Anthony Almeda,TODC Hours: Everyday 7AM - 9:30PM
rec06cJsKhNU16tnC,Paradise Deli - 226 Newark Ave,"226 Newark Ave, Jersey City, NJ 07302",The Pizza Obsession,Jersey City,NJ,Our Otter,Active,Onboarding - Pending,Active - Onboarding In Process,34341988,0651c374-5f08-57fa-b2d7-7dc74901e501,10932424,Tana Jean Frances Liboon,Chris Garner,Rachelle Kate Funa,Vhic Bert Serra,Monday-Sunday: 12AM-12AM
recmTdLt4dzxNgZ6a,Paradise Deli - 226 Newark Ave,"226 Newark Ave, Jersey City, NJ 07302",The Burger Co,Jersey City,NJ,Our Otter,Active,Onboarding - Pending,Onboarding - Pending,33899481,e8bdb2a1-ac1e-57e9-a724-01ff8d76b5cf,10938184,Tana Jean Frances Liboon,Chris Garner,Rachelle Kate Funa,Vhic Bert Serra,Monday-Sunday: 12AM-12AM
recMbpKwUHq2TSiX7,Paradise Deli - 226 Newark Ave,"226 Newark Ave, Jersey City, NJ 07302",Village Wraps Snob,Jersey City,NJ,Our Otter,Active,Onboarding - Pending,Onboarding - Pending,33899507,e3d4e76f-74c9-5790-8037-915c52f2dbe6,10935112,Tana Jean Frances Liboon,Chris Garner,Rachelle Kate Funa,Vhic Bert Serra,Monday-Sunday: 12AM-12AM
recAAPLVKTG9T1CnX,All Nite Pizza - 5155 3rd St,"5155 3rd St, San Francisco, CA 94124",The Chicken Dream,San Francisco,CA,Our Otter,Active,Onboarding - Pending,Active,33899219,c21477cb-3a67-580c-97bb-636c33225642,10930928,Mau Liboon,Chris Garner,Janice Mauricio,Leix Anthony Almeda,TODC MENU HRS : Mon - Sun: 8:00 AM - 2:30 PM
recUvl4qcEFs3oR1y,Paradise Deli - 226 Newark Ave,"226 Newark Ave, Jersey City, NJ 07302",Chicken Sandwich Loft,Jersey City,NJ,Our Otter,Active,Onboarding - Pending,Active - Onboarding In Process,34338415,899fc784-a2ab-5bc4-bbdd-f5065ebb4d3e,10929064,Tana Jean Frances Liboon,Chris Garner,Rachelle Kate Funa,Vhic Bert Serra,Monday-Sunday: 12AM-12AM
recTHp2dcN87MpIYl,Paradise Deli - 226 Newark Ave,"226 Newark Ave, Jersey City, NJ 07302",Sam's Scrumptious Subs,Jersey City,NJ,Our Otter,Active,Onboarding - Pending,Active - Onboarding In Process,33899519,1fcbaa74-267e-5cba-9df5-bb192a349ea1,10936480,Tana Jean Frances Liboon,Chris Garner,Rachelle Kate Funa,Vhic Bert Serra,Monday-Sunday: 12AM-12AM
rec57QtgwKZiQFYUF,Sara’s Pizza - 2627 W Jefferson Blvd Ste 217,"2627 W Jefferson Blvd Ste 217, Dallas, TX 75211",Italian Pasta Lounge,Dallas,TX,Their Otter,Active,Discontinued by UE,Temp Deactivated (was Active - ob in process),33899529,,10934880,Miguel Josue,Ria Jain,Edlyn Manzano,Vhic Bert Serra,"TODC Hours: Mon-Fri 10:00 AM- 8:30 PM, Sat & Sun 3:00 PM- 9:30 PM"
recAXQjklKXw6u7e6,Sara’s Pizza - 2627 W Jefferson Blvd Ste 217,"2627 W Jefferson Blvd Ste 217, Dallas, TX 75211",The Pizza Obsession,Dallas,TX,Their Otter,Active,Discontinued by UE,Temp Deactivated (was Active - ob in process),34342003,,10931016,Miguel Josue,Ria Jain,Edlyn Manzano,Vhic Bert Serra,"TODC Hours: Mon-Fri 10:00 AM- 8:30 PM, Sat & Sun 3:00 PM- 9:30 PM"
recYKhI5f23NpG76h,Sara’s Pizza - 2627 W Jefferson Blvd Ste 217,"2627 W Jefferson Blvd Ste 217, Dallas, TX 75211",Sunny's Sandwich Bistro,Dallas,TX,Their Otter,Active,Discontinued by UE,Temp Deactivated (was Active - ob in process),34341889,,11792544,Miguel Josue,Ria Jain,Edlyn Manzano,Vhic Bert Serra,"TODC Hours: Mon-Fri 10:00 AM- 8:30 PM, Sat & Sun 3:00 PM- 9:30 PM"
recFDd1y2aIPsHZ16,Sara’s Pizza - 2627 W Jefferson Blvd Ste 217,"2627 W Jefferson Blvd Ste 217, Dallas, TX 75211",Farmers Market Salads,Dallas,TX,Their Otter,Active,Discontinued by UE,Temp Deactivated (was Active - ob in process),33899541,,10932232,Miguel Josue,Ria Jain,Edlyn Manzano,Vhic Bert Serra,"TODC Hours: Mon-Fri 10:00 AM- 8:30 PM, Sat & Sun 3:00 PM- 9:30 PM"
recc3dPEJlzrRDBIm,Between The Bun Deli - 135 E 125th St,"135 E 125th St, New York, NY 10035",The Mexican Cocina,New York,NY,Our Otter,Active,Discontinued by UE,Active,33950479,,10929320,Mau Liboon,Chris Garner,Rachelle Kate Funa,Leix Anthony Almeda,TODC Hours: Everyday 7AM - 9:30PM
recWNiTN0d1MbZyMm,Between The Bun Deli - 135 E 125th St,"135 E 125th St, New York, NY 10035",Hyde's Grilled Cheese,New York,NY,Our Otter,Active,Discontinued by UE,Active,33948457,,11789272,Mau Liboon,Chris Garner,Rachelle Kate Funa,Leix Anthony Almeda,TODC Hours: Everyday 7AM - 9:30PM
recArns3IqGdw2Aew,Between The Bun Deli - 135 E 125th St,"135 E 125th St, New York, NY 10035",Jr's Philly Cheesesteaks,New York,NY,Our Otter,Active,Discontinued by UE,Active,33950667,,10938048,Mau Liboon,Chris Garner,Rachelle Kate Funa,Leix Anthony Almeda,TODC Hours: Everyday 7AM - 9:30PM
reczKai384joW2kDs,Chaps Grille - 1174 Chapel St,"1174 Chapel St, New Haven, CT 06511",Big E's Wraps,New Haven,CT,Our Otter,Active,Discontinued by UE,Active,33950889,,10930792,Jan Ceasar Poblete,Ria Jain,Janice Mauricio,Leix Anthony Almeda,Monday-Sunday: 7AM-8PM
rec5QKxRH1U880fFs,Chaps Grille - 1174 Chapel St,"1174 Chapel St, New Haven, CT 06511",Heaven's Burgers,New Haven,CT,Our Otter,Active,Discontinued by UE,Active,33950863,,10934848,Jan Ceasar Poblete,Ria Jain,Janice Mauricio,Leix Anthony Almeda,Monday-Sunday: 7AM-8PM
recPY3aTFiLWEWbbV,Chelsea Fine Food - 300 8th Ave,"300 8th Ave, New York, NY 10001",The Salad Dream,New York,NY,Our Otter,Active,Discontinued by UE,Active,33950931,,10929352,Jan Ceasar Poblete,Chris Garner,Janice Mauricio,Jixford L. Polo,Monday - Friday: 6am-8pm; Saturday - Sunday: 10am-5pm
reca8gD9r1w0LBgRf,Chelsea Fine Food - 300 8th Ave,"300 8th Ave, New York, NY 10001",Jay's Breakfast Bar,New York,NY,Our Otter,Active,Discontinued by UE,Active,33948529,,10929120,Jan Ceasar Poblete,Chris Garner,Janice Mauricio,Jixford L. Polo,Monday - Friday: 6am-8pm; Saturday - Sunday: 10am-5pm
recJcrwPZwTttzZMe,Chelsea Fine Food - 300 8th Ave,"300 8th Ave, New York, NY 10001",Luigi's Pasta Ristorante,New York,NY,Our Otter,Active,Discontinued by UE,Active,33948863,,10938064,Jan Ceasar Poblete,Chris Garner,Janice Mauricio,Jixford L. Polo,Monday - Friday: 6am-8pm; Saturday - Sunday: 10am-5pm
recvEfwE7XMJ5qbbj,Chelsea Fine Food - 300 8th Ave,"300 8th Ave, New York, NY 10001",The Burger Blade,New York,NY,Our Otter,Active,Discontinued by UE,Active,33950219,,10938176,Jan Ceasar Poblete,Chris Garner,Janice Mauricio,Jixford L. Polo,Monday - Friday: 6am-8pm; Saturday - Sunday: 10am-5pm
recGbaoyIxDWY4zNt,Harden's Hamburgers of Tulsa - 6611 S 101st E Ave,"6611 S 101st E Ave, Tulsa, OK 74133",Suzanne's Sub Sandwiches,Tulsa,OK,Their Cuboh,Active,Discontinued by UE,Onboarding - Pending,35681291,,,Tana Jean Frances Liboon,Ria Jain,Ferlyn Torres,Jixford L. Polo,Monday - Friday: 10:00 am-4:00pm; Saturday: 10:00 am- 5:00 pm; Sunday: 11:00 am - 4:00 pm ***Last order taking would be 15 minutes before store closes.
rec2wtwMgpAIGnrZi,Harden's Hamburgers of Tulsa - 6611 S 101st E Ave,"6611 S 101st E Ave, Tulsa, OK 74133",The Hot Dog Village,Tulsa,OK,Their Cuboh,Active,Discontinued by UE,Active,35686889,,11059488,Tana Jean Frances Liboon,Ria Jain,Ferlyn Torres,Jixford L. Polo,Monday - Friday: 10:00 am-4:00pm; Saturday: 10:00 am- 5:00 pm; Sunday: 11:00 am - 4:00 pm ***Last order taking would be 15 minutes before store closes.
recCcluUPAMdxRT2h,Harden's Hamburgers of Tulsa - 6611 S 101st E Ave,"6611 S 101st E Ave, Tulsa, OK 74133",Fierce Chicken Sandwich,Tulsa,OK,Their Cuboh,Active,Discontinued by UE,Active,35681661,,11064312,Tana Jean Frances Liboon,Ria Jain,Ferlyn Torres,Jixford L. Polo,Monday - Friday: 10:00 am-4:00pm; Saturday: 10:00 am- 5:00 pm; Sunday: 11:00 am - 4:00 pm ***Last order taking would be 15 minutes before store closes.
recS0TuqLvBFiHayz,Harden's Hamburgers of Tulsa - 6611 S 101st E Ave,"6611 S 101st E Ave, Tulsa, OK 74133",Greens Salad God,Tulsa,OK,Their Cuboh,Active,Discontinued by UE,Grubhub Discontinued - Failed Concept,33948345,,11057960,Tana Jean Frances Liboon,Ria Jain,Ferlyn Torres,Jixford L. Polo,Monday - Friday: 10:00 am-4:00pm; Saturday: 10:00 am- 5:00 pm; Sunday: 11:00 am - 4:00 pm ***Last order taking would be 15 minutes before store closes.
rectzfU0JyxzHQPcq,Highline deli II - 83 Canal St #6019,"83 Canal St #6019, New York, NY 10002",Prima Panini Bar,New York,NY,Our Otter,Temporarily Deactivated,Discontinued by UE,Temporarily Deactivated,35686755,,10932312,Jan Ceasar Poblete,Chris Garner,Rachelle Kate Funa,Vhic Bert Serra,24/7
rec3K3gSa84zVJo4c,Highline deli II - 83 Canal St #6019,"83 Canal St #6019, New York, NY 10002",The Juice Empire,New York,NY,Our Otter,Temporarily Deactivated,Discontinued by UE,Temporarily Deactivated,33952685,,10932392,Jan Ceasar Poblete,Chris Garner,Rachelle Kate Funa,Vhic Bert Serra,24/7
recW5sAAqTv8MtJpy,Highline deli II - 83 Canal St #6019,"83 Canal St #6019, New York, NY 10002",Round Tower Sandwiches,New York,NY,Our Otter,Temporarily Deactivated,Discontinued by UE,Temporarily Deactivated,33952583,,10938128,Jan Ceasar Poblete,Chris Garner,Rachelle Kate Funa,Vhic Bert Serra,24/7
recEAE7McKxBalQcI,Lemon Tree Gourmet Deli - 330 W Broadway,"330 W Broadway, New York, NY 10013",JJ's Philly Cheesesteaks,New York,NY,Our Otter,Temporarily Deactivated,Discontinued by UE,Temporarily Deactivated,33948739,,10936408,lara yao,Chris Garner,Janice Mauricio,Jixford L. Polo,Monday-Sunday: 12AM-12AM
rec0s1TlinavEPMe2,Lemon Tree Gourmet Deli - 330 W Broadway,"330 W Broadway, New York, NY 10013",The Vegetarian Cafe,New York,NY,Our Otter,Temporarily Deactivated,Discontinued by UE,Temporarily Deactivated,35686867,,10929376,lara yao,Chris Garner,Janice Mauricio,Jixford L. Polo,Monday-Sunday: 12AM-12AM
recqZTYbSdnnisnQM,Lemon Tree Gourmet Deli - 330 W Broadway,"330 W Broadway, New York, NY 10013",Panini's On Panini's,New York,NY,Our Otter,Temporarily Deactivated,Discontinued by UE,Temporarily Deactivated,33950067,,10932280,lara yao,Chris Garner,Janice Mauricio,Jixford L. Polo,Monday-Sunday: 12AM-12AM
rec1V8637fRObgcCR,Lemon Tree Gourmet Deli - 330 W Broadway,"330 W Broadway, New York, NY 10013",Celines Salad Bar,New York,NY,Our Otter,Temporarily Deactivated,Discontinued by UE,Grubhub - Brand Discontinued,33953209,,10929048,lara yao,Chris Garner,Janice Mauricio,Jixford L. Polo,Monday-Sunday: 12AM-12AM
recjo3oNpfK8OyAPg,Country Squire - 2560 West Chester Pike,"2560 West Chester Pike, Broomall, PA 19008",Antonio's Quesadilla Shack,Broomall,PA,Referral: Their Otter,Active,Discontinued by UE,Active,33951311,,10936368,lara yao,Chris Garner,Eve Paraiso,Leix Anthony Almeda,Monday-Sunday: 7AM-7PM
rec9KDaO40n3Qm60d,Country Squire - 2560 West Chester Pike,"2560 West Chester Pike, Broomall, PA 19008",Jacks Cheesesteaks,Broomall,PA,Referral: Their Otter,Active,Discontinued by UE,Active,33951481,,10934888,lara yao,Chris Garner,Eve Paraiso,Leix Anthony Almeda,Monday-Sunday: 7AM-7PM
recU1D0tkJmPjwwio,Country Squire - 2560 West Chester Pike,"2560 West Chester Pike, Broomall, PA 19008",The Dessert Shack,Broomall,PA,Referral: Their Otter,Active,Discontinued by UE,Active,33951523,,10936568,lara yao,Chris Garner,Eve Paraiso,Leix Anthony Almeda,Monday-Sunday: 7AM-7PM
recJkgaCfKqZFW4Bs,Country Squire - 2560 West Chester Pike,"2560 West Chester Pike, Broomall, PA 19008",The Village Breakfast,Broomall,PA,Referral: Their Otter,Active,Discontinued by UE,Active,33950568,,10932488,lara yao,Chris Garner,Eve Paraiso,Leix Anthony Almeda,Monday-Sunday: 7AM-7PM
rec41uXbjo7rjlils,D&D gourmet - 210 Smith Rd,"210 Smith Rd, Nanuet, NY 10954",The Burger Project,Nanuet,NY,Our Otter,Active,Discontinued by UE,Active,33951571,,10929264,lara yao,Chris Garner,Janice Mauricio,Leix Anthony Almeda,TODC Menu Hours: Everyday: 5AM - 9PM
rece9e61VQ6cvDmYk,Del Rancho Mexican Grill - 5279 North Roxboro St,"5279 North Roxboro St, Durham, NC 27712",Toretto's Breakfast Cafe,Durham,NC,Their Otter,Active,Discontinued by UE,Active,33951729,,10936704,lara yao,Chris Garner,Eve Paraiso,Maria Mellanie S. Lapira,"Monday-Thursday: 11AM-9:30PM, Friday-Saturday: 11AM-10PM, Sunday: 12PM-10PM"
recIkr4KbQtVwGouq,Del Rancho Mexican Grill - 5279 North Roxboro St,"5279 North Roxboro St, Durham, NC 27712",Maria's Burrito Bar,Durham,NC,Their Otter,Active,Discontinued by UE,Active,33951815,,10936440,lara yao,Chris Garner,Eve Paraiso,Maria Mellanie S. Lapira,"Monday-Thursday: 11AM-9:30PM, Friday-Saturday: 11AM-10PM, Sunday: 12PM-10PM"
receImrZVlxXlQitq,Del Rancho Mexican Grill - 5279 North Roxboro St,"5279 North Roxboro St, Durham, NC 27712",Planet Earth Salad,Durham,NC,Their Otter,Active,Discontinued by UE,Active,35681981,,10932304,lara yao,Chris Garner,Eve Paraiso,Maria Mellanie S. Lapira,"Monday-Thursday: 11AM-9:30PM, Friday-Saturday: 11AM-10PM, Sunday: 12PM-10PM"
recrASTCWTD6iGpk5,Dolce Carini Pizza - 1929 Chestnut St,"1929 Chestnut St, Philadelphia, PA 19103",Panini's On Panini's,Philadelphia,PA,Their Otter,Active,Discontinued by UE,Active,33950065,,10938088,Jan Ceasar Poblete,Chris Garner,Janice Mauricio,Maria Mellanie S. Lapira,"⏰Monday to Saturday: 11:00 AM to 8:00 PM,  Sundays: 11am-700pm todc hrs"
recJfMD8SgOJDWtZL,Dolce Carini Pizza - 1929 Chestnut St,"1929 Chestnut St, Philadelphia, PA 19103",Charlie's Calzone Co,Philadelphia,PA,Their Otter,Active,Discontinued by UE,Active,33955797,,10929056,Jan Ceasar Poblete,Chris Garner,Janice Mauricio,Maria Mellanie S. Lapira,"⏰Monday to Saturday: 11:00 AM to 8:00 PM,  Sundays: 11am-700pm todc hrs"
recENkDA26kh4mBcr,Famous Burgers - 2841 E Anaheim St,"2841 E Anaheim St, Long Beach, CA 90804",Sarah's Breakfast Bar,Long Beach,CA,Their Otter,Active,Discontinued by UE,Active,33957057,,10938144,lara yao,Ria Jain,Ferlyn Torres,Vhic Bert Serra,Daily 7am-10pm
recogwuiSYmkfKTlm,Milan's Pizza - 9061 Van Nuys Blvd,"9061 Van Nuys Blvd, Panorama City, CA 91402",Rooftop Sandwiches,Panorama City,CA,Their Otter,Active,Discontinued by UE,Active,33963399,,10929184,Miguel Josue,Ria Jain,Ferlyn Torres,Vhic Bert Serra,TODC Hours: Monday - Sunday: 12:00 PM – 3:00 AM
recKd5Xem46r5pLXn,Milan's Pizza - 9061 Van Nuys Blvd,"9061 Van Nuys Blvd, Panorama City, CA 91402",The Italian Pasta Bar,Panorama City,CA,Their Otter,Active,Discontinued by UE,Active,33963529,,10936592,Miguel Josue,Ria Jain,Ferlyn Torres,Vhic Bert Serra,TODC Hours: Monday - Sunday: 12:00 PM – 3:00 AM
receMTLiZNiana8H8,Subs Conscious - 1213 Amsterdam Ave,"1213 Amsterdam Ave, New York, NY 10027",Sam's Scrumptious Subs,New York,NY,Our Otter,Active,Discontinued by UE,Active,36255253,,10929200,Jan Ceasar Poblete,Chris Garner,Janice Mauricio,Vhic Bert Serra,"Monday-Thursday: 6AM-7PM, Friday: 6AM-6PM, Saturday-Sunday: 7AM-4PM"
rec5POeZxNcatgzPT,Subs Conscious - 1213 Amsterdam Ave,"1213 Amsterdam Ave, New York, NY 10027",The Burger Hole,New York,NY,Our Otter,Active,Discontinued by UE,Active,36254687,,10929240,Jan Ceasar Poblete,Chris Garner,Janice Mauricio,Vhic Bert Serra,"Adjusted hours: Monday-Thursday: 6AM-7PM, Friday: 6AM-6PM, Saturday: 7AM-4PM, Sunday: Closed"
recryduuXnyvM0bfE,Subs Conscious - 1213 Amsterdam Ave,"1213 Amsterdam Ave, New York, NY 10027",High Life Breakfast Sandwiches,New York,NY,Our Otter,Active,Discontinued by UE,Active,36255055,,10934856,Jan Ceasar Poblete,Chris Garner,Janice Mauricio,Vhic Bert Serra,"Monday-Thursday: 6AM-7PM, Friday: 6AM-6PM, Saturday-Sunday: 7AM-4PM"
rec3NIBcaRDs8vcdM,Flakey's Pizza - 1275 Milby St,"1275 Milby St, Houston, TX 77003",Sicily's Calzone House,Houston,TX,Their Otter,Active,Discontinued by UE,Active,33950129,,10938160,Tana Jean Frances Liboon,Chris Garner,Eve Paraiso,Maria Mellanie S. Lapira,Monday-Sunday: 6PM-2:30AM TODC HRS
receWatUMQsyJD2Qu,Frank's Pizzeria - 4410 Bergen Turnpike,"4410 Bergen Turnpike, North Bergen, NJ 07047",Birdspot Sandwiches & Wings,North Bergen,NJ,Our Otter,Active,Discontinued by UE,Active,33963715,,10934816,Tana Jean Frances Liboon,Chris Garner,Janice Mauricio,Jixford L. Polo,"Sunday - Thursday: 12PM-10PM, Friday - Saturday: 12PM-11PM
"
recfHhtSTsyHHr3uH,Frank's Pizzeria - 4410 Bergen Turnpike,"4410 Bergen Turnpike, North Bergen, NJ 07047",The Italian Pizza Co,North Bergen,NJ,Our Otter,Active,Discontinued by UE,Active,35639149,,10930968,Tana Jean Frances Liboon,Chris Garner,Janice Mauricio,Jixford L. Polo,"Sunday - Thursday: 12PM-10PM, Friday - Saturday: 12PM-11PM
"
recWViFqt0sNGAgIj,Frank's Pizzeria - 4410 Bergen Turnpike,"4410 Bergen Turnpike, North Bergen, NJ 07047",Wraps On Tap,North Bergen,NJ,Our Otter,Active,Discontinued by UE,Active,33963677,,10936744,Tana Jean Frances Liboon,Chris Garner,Janice Mauricio,Jixford L. Polo,"Sunday - Thursday: 12PM-10PM, Friday - Saturday: 12PM-11PM
"
recP0CwxG6PvIRSfw,Fresca Pizza & Pasta 560 E 149th St - 560 E 149th St,"560 E 149th St, Bronx, NY 10455",Headlines Mexican Spot,Bronx,NY,Their Otter,Active,Discontinued by UE,Active,33964025,,10938032,Jan Ceasar Poblete,Ria Jain,Edlyn Manzano,Maria Mellanie S. Lapira,Monday to Thursday 11:00 AM – 8:30 PM; Friday to Saturday: 11:30 AM – 8:30 PM; Sunday: 12:00 PM – 8:30 PM
recBhmEU9S8aSwwdE,Fresca Pizza & Pasta 560 E 149th St - 560 E 149th St,"560 E 149th St, Bronx, NY 10455",Classic Cheeseburger Bar,Bronx,NY,Their Otter,Active,Discontinued by UE,Active,33963911,,10932216,Jan Ceasar Poblete,Ria Jain,Edlyn Manzano,Maria Mellanie S. Lapira,Monday to Thursday 11:00 AM – 8:30 PM; Friday to Saturday: 11:30 AM – 8:30 PM; Sunday: 12:00 PM – 8:30 PM
recJT2nUHci4vaEzk,Fresca Pizza & Pasta 560 E 149th St - 560 E 149th St,"560 E 149th St, Bronx, NY 10455",The Calzone Empire,Bronx,NY,Their Otter,Active,Discontinued by UE,Active,33950297,,10938192,Jan Ceasar Poblete,Ria Jain,Edlyn Manzano,Maria Mellanie S. Lapira,Monday to Thursday 11:00 AM – 8:30 PM; Friday to Saturday: 11:30 AM – 8:30 PM; Sunday: 12:00 PM – 8:30 PM
rec5eJ9Fc9vs9IVM0,Gumby's Pizza - 2028 SW 34th St,"2028 SW 34th St, Gainesville, FL 32608",Steph's Salad Shop,Gainesville,FL,Referral: Their Otter,Active,Discontinued by UE,Active - Onboarding In Process,33964039,,10936496,Mau Liboon,Chris Garner,Eve Paraiso,Jixford L. Polo,Monday-Sunday: 11AM-2:00AM
recUpA7aJ6Ps9eyj8,Gumby's Pizza - 2028 SW 34th St,"2028 SW 34th St, Gainesville, FL 32608",The Calzone Empire,Gainesville,FL,Referral: Their Otter,Active,Discontinued by UE,Active,33950295,,10938208,Mau Liboon,Chris Garner,Eve Paraiso,Jixford L. Polo,Monday-Sunday: 11AM-2:00AM
recmvNedB0dzHE5jN,Heavenly Market - 1175 2nd Ave,"1175 2nd Ave, New York, NY 10065",Local's Breakfast Snob,New York,NY,Our Otter,Active,Discontinued by UE,Onboarding - Pending,33948835,,10936432,lara yao,Chris Garner,Rachelle Kate Funa,Vhic Bert Serra,24/7
rec2egU4y14wr3vQC,Heavenly Market - 1175 2nd Ave,"1175 2nd Ave, New York, NY 10065",NY Smoothie Joint,New York,NY,Our Otter,Active,Discontinued by UE,Active,33964063,,10929152,lara yao,Chris Garner,Rachelle Kate Funa,Vhic Bert Serra,24/7
recBTVWHZHJEHbKGY,Hudson Food Market - 2909A Queens Plaza North,"2909A Queens Plaza North, Long Island City, NY 11101",Strictly Vegetarian Sandwich,Long Island City,NY,Our Cuboh,Active,Discontinued by UE,Active,33964093,,11059496,lara yao,Chris Garner,Eve Paraiso,Jixford L. Polo,24/7
recRDjgNvGECc8oQK,Hudson Food Market - 2909A Queens Plaza North,"2909A Queens Plaza North, Long Island City, NY 11101",Original Burger Bar,Long Island City,NY,Our Cuboh,Active,Discontinued by UE,Active,33949031,,11061088,lara yao,Chris Garner,Eve Paraiso,Jixford L. Polo,24/7
rec98xGjzxpb0wBK6,Mi Finca Mexican Food and Pizzeria - 4249 Washington St,"4249 Washington St, Rosilidale, MA 02131",Pedro's Burrito Bar,Rosilidale,MA,Referral: Their Otter,Active,Discontinued by UE,Active,35639329,,10932288,Miguel Josue,Ria Jain,Ferlyn Torres,Vhic Bert Serra,Mon-Sun: 11:00 AM - 11:00 PM
rec3dpaHtdwtkMvaP,Milan's Pizza - 9061 Van Nuys Blvd,"9061 Van Nuys Blvd, Panorama City, CA 91402",The Salad God,Panorama City,CA,Their Otter,Active,Discontinued by UE,Active,33967261,,10936648,Miguel Josue,Ria Jain,Ferlyn Torres,Vhic Bert Serra,TODC Hours: Monday - Sunday: 12:00 PM – 3:00 AM
recOwQ6QPMg5vTWgl,Omega Deli & Cafe - 5423 2nd Ave,"5423 2nd Ave, Brooklyn, NY 11220",The Juice Affair,Brooklyn,NY,Our Otter,Active,Discontinued by UE,Temporarily Deactivated,33970187,,10929312,Mau Liboon,Chris Garner,Edlyn Manzano,Vhic Bert Serra, 24/7
recaAOaX5LFXWNgQT,Omega Deli & Cafe - 5423 2nd Ave,"5423 2nd Ave, Brooklyn, NY 11220",Fire House Quesadillas,Brooklyn,NY,Our Otter,Active,Discontinued by UE,Temporarily Deactivated,33967295,,10930808,Mau Liboon,Chris Garner,Edlyn Manzano,Vhic Bert Serra, 24/7
recMoHifWmMBULZzC,Omega Deli & Cafe - 5423 2nd Ave,"5423 2nd Ave, Brooklyn, NY 11220",Philly Cheesesteak Company,Brooklyn,NY,Our Otter,Active,Discontinued by UE,Temporarily Deactivated,33967403,,10932296,Mau Liboon,Chris Garner,Edlyn Manzano,Vhic Bert Serra, 24/7
recZDfXyefzkzv28L,Omega Deli & Cafe - 5423 2nd Ave,"5423 2nd Ave, Brooklyn, NY 11220",Brenda's Breakfast Sandwiches,Brooklyn,NY,Our Otter,Active,Discontinued by UE,Temporarily Deactivated,35639063,,10929040,Mau Liboon,Chris Garner,Edlyn Manzano,Vhic Bert Serra, 24/7
